Player,Position,Height,Weight,Stars,Rating,CompositeRank,247Rank,PositionRank,StateRank,HighSchool,City,State,CommittedTo
Taylor Mehlhaff,K,5-11,180,3,0.8333,460,,1,1,Aberdeen Central,Aberdeen,SD,Wisconsin
Jamaal Floyd,APB,5-11,185,3,0.8333,460,,11,56,Claremont,Claremont,CA,Colorado State
Travis Ferguson,WDE,6-4,230,3,0.8333,460,,24,3,Waterloo East,Waterloo,IA,Iowa State
Kory Sheets,APB,5-11,192,3,0.8333,460,,11,2,Bloomfield,Bloomfield,CT,Purdue
Kevin Akins,S,6-2,185,3,0.8333,460,,29,23,North Penn,Lansdale,PA,Boston College
Richard Clebert,DT,6-1,275,3,0.8333,460,,40,55,Miami Edison,Miami,FL,South Florida
Josh Pinkard,S,6-2,200,3,0.8333,460,,29,56,Hueneme,Oxnard,CA,USC
Carlos Armour,S,6-3,200,3,0.8333,460,,29,7,Melrose,Memphis,TN,Miami
Terrence Nunn,WR,6-0,185,3,0.8333,460,,57,74,Cy Falls,Houston,TX,Nebraska
Mark Rubin,WR,6-4,205,3,0.8333,460,,57,4,Amherst Central,Buffalo,NY,Penn State
Dave Brytus,K,6-4,225,3,0.8333,460,,1,23,West Allegheny,Imperial,PA,Purdue
Gerard Miller,WDE,6-4,265,3,0.8333,460,,24,17,West Craven,Vanceboro,NC,NC State
Andre Copeland,RB,5-9,190,3,0.8333,460,,31,55,Columbia,Lake City,FL,South Florida
Tom Walls,ILB,6-2,239,3,0.8333,460,,26,14,West Deptford,Westville,NJ,Boston College
Tony Howard,CB,5-10,193,3,0.8333,460,,37,21,Garfield Heights,Cleveland,OH,Michigan State
Ryan Keeling,TE,6-5,230,3,0.8333,460,,20,5,Thurston,Springfield,OR,Oregon
Spencer Ridenhour,S,6-0,215,3,0.8333,460,,29,4,White Plains Senior,White Plains,NY,Penn State
Chris Zellner,ATH,6-2,230,3,0.8333,460,,35,55,Booker,Sarasota,FL,Miami
Adam Carper,S,6-2,200,3,0.8333,460,,29,3,Clarinda,Clarinda,IA,Iowa State
Terrance Jones,ATH,5-10,180,3,0.8333,460,,35,55,Booker,Sarasota,FL,South Florida
Chris Lore,TE,6-4,245,3,0.8333,460,,20,4,Trinity-Pawling School,Pawling,NY,UConn
James Bailey,WR,6-4,185,3,0.8333,460,,57,12,Denby,Detroit,MI,Indiana
Britt Davis,DUAL,6-3,185,3,0.8333,460,,17,13,Riverside Brookfield,Riverside,IL,Northern Illinois
Steve Walker,ATH,5-9,175,3,0.8333,460,,35,21,Buchtel,Akron,OH,Pittsburgh
Walter Winter,ILB,6-5,230,3,0.8333,460,,26,10,Juanita,Kirkland,WA,Washington
Keith Willis,FB,6-2,240,3,0.8333,460,,11,3,Xaverian Brothers,Westwood,MA,Boston College
John Bradshaw,OG,6-5,295,3,0.8333,460,,29,9,Stafford,Fredericksburg,VA,West Virginia
Matt Eichelberger,DT,6-5,325,3,0.8333,460,,40,10,Sehome,Bellingham,WA,Washington State
Mike Hamilton,RB,6-1,210,3,0.8333,460,,31,55,Melbourne,Melbourne,FL,Oklahoma State
David Chatterton,OT,6-5,290,3,0.8333,460,,32,74,Spring Hill,Longview,TX,Texas Tech
Ray Feinga,OG,6-5,280,3,0.8333,460,,29,1,Hunter,Salt Lake City,UT,BYU
Jermaine Filer,WR,6-4,210,3,0.8333,460,,57,55,Countryside,Clearwater,FL,Marshall
Deon Curry,WR,6-1,191,3,0.8333,460,,57,12,Detroit Country Day,Franklin,MI,Michigan State
Jean Beljour,RB,6-0,200,3,0.8333,460,,31,14,Hackensack,Hackensack,NJ,Rutgers
Bryan Savage,PRO,6-4,210,3,0.8333,460,,21,23,The Haverford School,Haverford,PA,Wisconsin
Hugh Charles,APB,5-7,182,3,0.8333,460,,11,74,Keller,Keller,TX,Colorado
John Bacon,ILB,6-3,230,3,0.8333,460,,26,5,Lakewood,Denver,CO,Oregon
Aaron Darks,ILB,6-1,205,3,0.8333,460,,26,74,Lufkin,Lufkin,TX,Kansas State
Chris Markey,RB,5-11,195,3,0.8333,460,,31,21,New Orleans Jesuit,New Orleans,LA,UCLA
Cliff Avril,OLB,6-3,225,3,0.8333,460,,26,55,Clay,Green Cove Springs,FL,Purdue
Gerard Spexarth,OT,6-6,301,3,0.8333,460,,32,5,Andale,Andale,KS,Kansas State
Taylor Mehlhaff,K,5-11,180,3,0.8333,460,,1,1,Aberdeen Central,Aberdeen,SD,Wisconsin
Travis Ferguson,WDE,6-4,230,3,0.8333,460,,24,3,Waterloo East,Waterloo,IA,Iowa State
Kory Sheets,APB,5-11,192,3,0.8333,460,,11,2,Bloomfield,Bloomfield,CT,Purdue
Richard Clebert,DT,6-1,275,3,0.8333,460,,40,55,Miami Edison,Miami,FL,South Florida
Carlos Armour,S,6-3,200,3,0.8333,460,,29,7,Melrose,Memphis,TN,Miami
Geoff Berniard,OT,6-8,320,3,0.8333,460,,32,21,St. Thomas More,Lafayette,LA,Florida State
Mark Rubin,WR,6-4,205,3,0.8333,460,,57,4,Amherst Central,Buffalo,NY,Penn State
Dave Brytus,K,6-4,225,3,0.8333,460,,1,23,West Allegheny,Imperial,PA,Purdue
Gerard Miller,WDE,6-4,265,3,0.8333,460,,24,17,West Craven,Vanceboro,NC,NC State
Adam Blankenship,WDE,6-4,230,3,0.8333,460,,24,6,Tulsa Union,Tulsa,OK,Nebraska
Antoine Cason,CB,6-1,180,3,0.8333,460,,37,56,Los Alamitos,Los Alamitos,CA,Arizona
Andre Copeland,RB,5-9,190,3,0.8333,460,,31,55,Columbia,Lake City,FL,South Florida
Russell Allen,OLB,6-3,215,3,0.8333,460,,26,56,Vista,Vista,CA,San Diego State
Tom Walls,ILB,6-2,239,3,0.8333,460,,26,14,West Deptford,Westville,NJ,Boston College
Kevin Barnes,S,6-1,180,3,0.8333,460,,29,8,Old Mill,Millersville,MD,Maryland
Ra'Shon Harris,SDE,6-5,280,3,0.8333,460,,27,74,Pittsburg,Pittsburg,TX,Oregon
Chris Zellner,ATH,6-2,230,3,0.8333,460,,35,55,Booker,Sarasota,FL,Miami
Jacob Bower,PRO,6-4,220,3,0.8333,460,,21,1,Meridian,Meridian,ID,BYU
Adam Carper,S,6-2,200,3,0.8333,460,,29,3,Clarinda,Clarinda,IA,Iowa State
Terrance Jones,ATH,5-10,180,3,0.8333,460,,35,55,Booker,Sarasota,FL,South Florida
Vince Wilson,ATH,5-10,180,3,0.8333,460,,35,55,Mainland,Daytona Beach,FL,North Carolina
Michael Stuart,ATH,6-4,220,3,0.8333,460,,35,56,Westlake,Thousand Oaks,CA,USC
John Carlson,DUAL,6-2,200,3,0.8333,460,,17,5,Hopkins,Hopkins,MN,Minnesota
Walter Mendenhall,RB,6-0,195,3,0.8333,460,,31,13,Niles West,Skokie,IL,Illinois
Kenneth Lombard,DT,6-3,280,3,0.8333,460,,40,56,St. John Bosco,Bellflower,CA,UCLA
Chet Sanders,S,6-1,180,3,0.8333,460,,29,56,Carson,Carson,CA,Washington
Richard Abney,WR,5-11,187,3,0.8333,460,,57,8,Forestville,District Heights,MD,Michigan State
Allan Evridge,DUAL,6-1,205,3,0.8333,460,,17,4,Papillion-La Vista,Papillion,NE,Kansas State
Terrance Aptid,OT,6-7,295,3,0.8333,460,,32,1,Samoana,Pago Pago,AS,Utah
Erick Lobos,SDE,6-3,273,3,0.8333,460,,27,56,Venice,Los Angeles,CA,Washington
Edgar Givens,S,6-4,205,3,0.8333,460,,29,11,New Madrid,New Madrid,MO,Arkansas State
Tony Davis,CB,5-11,180,3,0.8333,460,,37,21,Howland,Warren,OH,Penn State
Del Roberts,WR,5-9,165,3,0.8333,460,,57,55,Amos P. Godby,Tallahassee,FL,North Carolina
Steve Walker,ATH,5-9,175,3,0.8333,460,,35,21,Buchtel,Akron,OH,Pittsburgh
Keith Willis,FB,6-2,240,3,0.8333,460,,11,3,Xaverian Brothers,Westwood,MA,Boston College
David Chatterton,OT,6-5,290,3,0.8333,460,,32,74,Spring Hill,Longview,TX,Texas Tech
Ray Feinga,OG,6-5,280,3,0.8333,460,,29,1,Hunter,Salt Lake City,UT,BYU
Anthony Heard,RB,6-1,215,3,0.8333,460,,31,55,J. P. Taravella,Pompano Beach,FL,Florida Atlantic
Xavier Fulton,DT,6-5,245,3,0.8333,460,,40,13,Homewood-Flossmoor,Flossmoor,IL,Illinois
Scott McKillop,OLB,6-2,230,3,0.8333,460,,26,23,Kiski Area,Vandergrift,PA,Pittsburgh
Thomas Nyaoga,OG,6-5,290,3,0.8333,460,,29,74,Mansfield Summit,Arlington,TX,North Carolina
Mike Lucian,TE,6-3,245,3,0.8333,460,,20,8,Linganore,Frederick,MD,Penn State
Lamar Lewis,APB,5-9,188,3,0.8333,460,,11,55,Trinity Christian Academy,Jacksonville,FL,Florida State
Jean Beljour,RB,6-0,200,3,0.8333,460,,31,14,Hackensack,Hackensack,NJ,Rutgers
Bobby Hutchinson,OG,6-5,290,3,0.8333,460,,29,55,Greenville Hills Academy,Greenville,FL,Clemson
Chris Markey,RB,5-11,195,3,0.8333,460,,31,21,New Orleans Jesuit,New Orleans,LA,UCLA
Gerard Spexarth,OT,6-6,301,3,0.8333,460,,32,5,Andale,Andale,KS,Kansas State
Kory Sheets,APB,5-11,192,3,0.8333,460,,11,2,Bloomfield,Bloomfield,CT,Purdue
Josh Pinkard,S,6-2,200,3,0.8333,460,,29,56,Hueneme,Oxnard,CA,USC
Travis Clark,PRO,6-2,215,3,0.8333,460,,21,27,Lincoln County,Lincolnton,GA,Southern Miss
Antoine Cason,CB,6-1,180,3,0.8333,460,,37,56,Los Alamitos,Los Alamitos,CA,Arizona
Cullen Harper,PRO,6-3,200,3,0.8333,460,,21,27,Sequoyah,Canton,GA,Clemson
Kevin Barnes,S,6-1,180,3,0.8333,460,,29,8,Old Mill,Millersville,MD,Maryland
Tony Howard,CB,5-10,193,3,0.8333,460,,37,21,Garfield Heights,Cleveland,OH,Michigan State
Chris Todd,SDE,6-2,276,3,0.8333,460,,27,6,East Central,Tulsa,OK,Colorado
Jacob Bower,PRO,6-4,220,3,0.8333,460,,21,1,Meridian,Meridian,ID,BYU
Maurice Reevey,ATH,6-3,225,3,0.8333,460,,35,9,Highland Springs,Highland Springs,VA,Virginia Tech
Austin Collie,WR,6-2,190,3,0.8333,460,,57,56,Oak Ridge,El Dorado Hills,CA,BYU
Kentwan Balmer,SDE,6-4,260,3,0.8333,460,,27,17,Weldon,Weldon,NC,North Carolina
John Gibson,OG,6-4,280,3,0.8333,460,,29,56,St. Mary's,Stockton,CA,California
Marcus Everett,CB,6-1,190,3,0.8333,460,,37,56,Chaminade,West Hills,CA,UCLA
Daniel Bailey,RB,5-7,170,3,0.8333,460,,31,9,Centreville,Clifton,VA,Syracuse
James Alford,OLB,6-3,220,3,0.8333,460,,26,21,East Jefferson,Metairie,LA,Arizona
Richard Abney,WR,5-11,187,3,0.8333,460,,57,8,Forestville,District Heights,MD,Michigan State
Tyjuan Jones,CB,6-3,205,3,0.8333,460,,37,21,Trotwood-Madison,Dayton,OH,Cincinnati
Jeff Brown,CB,6-2,187,3,0.8333,460,,37,56,Narbonne,Harbor City,CA,UNLV
Philip Jones,WR,5-11,165,3,0.8333,460,,57,74,Denton Ryan,Denton,TX,Oklahoma State
Jack Simmons,TE,6-5,205,3,0.8333,460,,20,13,Carmel Catholic,Mundelein,IL,Minnesota
Pernell Booth,DT,6-3,284,3,0.8333,460,,40,1,Billings West,Billings,MT,Oregon
Edgar Givens,S,6-4,205,3,0.8333,460,,29,11,New Madrid,New Madrid,MO,Arkansas State
Marty Tadman,ATH,6-0,180,3,0.8333,460,,35,56,Mission Viejo,Mission Viejo,CA,Boise State
Marcus Herford,DUAL,6-3,205,3,0.8333,460,,17,74,Cedar Hill,Cedar Hill,TX,Kansas
Darrelle Revis,CB,6-0,180,3,0.8333,460,,37,23,Aliquippa,Aliquippa,PA,Pittsburgh
Grant DeBenedictis,OG,6-5,270,3,0.8333,460,,29,55,Saint Andrew's,Boca Raton,FL,Michigan
Jarvis Minton,WR,6-1,190,3,0.8333,460,,57,74,Mansfield Summit,Arlington,TX,Wisconsin
Caleb Handy,OG,6-2,300,3,0.8333,460,,29,5,Conway Springs,Conway Springs,KS,Kansas State
Cameron Schacht,OT,6-5,260,3,0.8333,460,,32,74,Coppell,Coppell,TX,Oklahoma
Pat White,ATH,6-1,180,3,0.8333,460,,35,15,Daphne,Daphne,AL,West Virginia
Chris Clemons,RB,6-1,180,3,0.8333,460,,31,55,DeSoto County,Arcadia,FL,Clemson
Izzy Bauta,OG,6-4,270,3,0.8333,460,,29,4,Poly Prep,Brooklyn,NY,Duke
Tom Santi,TE,6-5,225,3,0.8333,460,,20,7,Montgomery Bell Academy,Nashville,TN,Virginia
Peter Ullman,TE,6-4,233,3,0.8333,460,,20,74,Round Rock,Round Rock,TX,Texas
Todd Haselhorst,OG,6-4,284,3,0.8333,460,,29,5,Wichita East,Wichita,KS,Kansas
Garrett Hartley,K,5-9,175,3,0.8333,460,,1,74,Southlake Carroll,Southlake,TX,Oklahoma
Michael Hamlin,S,6-2,190,3,0.8333,460,,29,14,Lamar Hi,Lamar,SC,Clemson
Matt Eichelberger,DT,6-5,325,3,0.8333,460,,40,10,Sehome,Bellingham,WA,Washington State
Gino Cruse,DT,6-5,315,3,0.8333,460,,40,7,Desert Vista,Phoenix,AZ,Wisconsin
Travis Clark,PRO,6-2,215,3,0.8333,460,,21,27,Lincoln County,Lincolnton,GA,Southern Miss
Terrence Nunn,WR,6-0,185,3,0.8333,460,,57,74,Cy Falls,Houston,TX,Nebraska
Adam Blankenship,WDE,6-4,230,3,0.8333,460,,24,6,Tulsa Union,Tulsa,OK,Nebraska
Russell Allen,OLB,6-3,215,3,0.8333,460,,26,56,Vista,Vista,CA,San Diego State
Spencer Ridenhour,S,6-0,215,3,0.8333,460,,29,4,White Plains Senior,White Plains,NY,Penn State
Chris Lore,TE,6-4,245,3,0.8333,460,,20,4,Trinity-Pawling School,Pawling,NY,UConn
Mike Norris,CB,5-10,174,3,0.8333,460,,37,56,Skyline,Oakland,CA,UCLA
John Carlson,DUAL,6-2,200,3,0.8333,460,,17,5,Hopkins,Hopkins,MN,Minnesota
Austin Collie,WR,6-2,190,3,0.8333,460,,57,56,Oak Ridge,El Dorado Hills,CA,BYU
John Gibson,OG,6-4,280,3,0.8333,460,,29,56,St. Mary's,Stockton,CA,California
Marcus Everett,CB,6-1,190,3,0.8333,460,,37,56,Chaminade,West Hills,CA,UCLA
Richard Abney,WR,5-11,187,3,0.8333,460,,57,8,Forestville,District Heights,MD,Michigan State
Tyjuan Jones,CB,6-3,205,3,0.8333,460,,37,21,Trotwood-Madison,Dayton,OH,Cincinnati
Patrick Williams,ATH,6-2,194,3,0.8333,460,,35,74,DeSoto,DeSoto,TX,Colorado
Tommie Hill,WDE,6-7,215,3,0.8333,460,,24,5,Arapahoe,Littleton,CO,Colorado State
Marty Tadman,ATH,6-0,180,3,0.8333,460,,35,56,Mission Viejo,Mission Viejo,CA,Boise State
Elijah Robinson,DT,6-3,300,3,0.8333,460,,40,14,Camden Eastside,Camden,NJ,Penn State
Darrelle Revis,CB,6-0,180,3,0.8333,460,,37,23,Aliquippa,Aliquippa,PA,Pittsburgh
James Lewis,WR,6-1,205,3,0.8333,460,,57,56,Venice,Los Angeles,CA,Utah State
Danny Muy,OG,6-4,270,3,0.8333,460,,29,55,Tallahassee Lincoln,Tallahassee,FL,Nebraska
Izzy Bauta,OG,6-4,270,3,0.8333,460,,29,4,Poly Prep,Brooklyn,NY,Duke
Peter Ullman,TE,6-4,233,3,0.8333,460,,20,74,Round Rock,Round Rock,TX,Texas
Donte Woodyard,OLB,6-4,200,3,0.8333,460,,26,8,Forestville,District Heights,MD,Syracuse
Dustin Moore,OT,6-5,360,3,0.8333,460,,32,74,Brenham,Brenham,TX,New Mexico
Daryll Clark,DUAL,6-3,190,3,0.8333,460,,17,21,Ursuline,Youngstown,OH,Penn State
Steve Walker,ATH,5-9,175,3,0.8333,460,,35,21,Buchtel,Akron,OH,Pittsburgh
Keala Watson,DT,6-4,310,3,0.8111,679,,55,6,Nanakuli,Waianae,HI,Hawaii
Justin Guadagni,ILB,6-1,228,3,0.8111,679,,37,32,South Allegheny,McKeesport,PA,Georgia Tech
Mike Maciejowski,PRO,6-2,200,3,0.8111,679,,29,33,Upper Arlington,Columbus,OH,Minnesota
Chase Clowser,OT,6-8,325,3,0.8111,679,,46,33,Keystone,LaGrange,OH,Pittsburgh
Jared Parker,K,6-0,185,3,0.8111,679,,6,6,Ankeny,Ankeny,IA,Kansas State
Blake Field,PRO,6-3,195,3,0.8111,679,,29,76,North Florida Christian,Tallahassee,FL,Auburn
Erin Henderson,OLB,6-3,210,3,0.8111,679,,37,12,Aberdeen,Aberdeen,MD,Maryland
James Ohliger,K,5-1,175,3,0.8111,679,,6,1,The Tatnall School,Wilmington,DE,Boston College
Bobby McCoy,WR,6-1,170,3,0.8111,679,,80,99,Klein Forest,Houston,TX,Arizona
Kenneth Fontenette,CB,5-11,165,3,0.8111,679,,50,99,Pflugerville Connally,Austin,TX,Houston
Dan Rowlands,OG,6-5,270,3,0.8111,679,,55,81,Los Alamitos,Los Alamitos,CA,Washington State
T.R. Smith,APB,5-11,180,3,0.8111,679,,20,6,Jefferson,Portland,OR,Oregon
A.J. Brown,S,6-1,195,3,0.8111,679,,45,16,Liberty,Bedford,VA,Syracuse
Jeff Browning,DT,6-5,280,3,0.8111,679,,55,33,William Henry Harrison,Harrison,OH,Ohio
Jason Ricks,K,6-1,190,3,0.8111,679,,6,99,Round Rock Westwood,Austin,TX,Oklahoma State
Cori Powell,OLB,6-2,230,3,0.8111,679,,37,24,Providence Day School,Charlotte,NC,North Carolina
John Peel,WR,6-2,185,3,0.8111,679,,80,12,Chaparral,Scottsdale,AZ,Utah
Chet Teofilo,SDE,6-5,255,3,0.8111,679,,42,81,Hilltop Senior,Chula Vista,CA,California
Dave Weber,OG,6-3,344,3,0.8111,679,,55,32,Upper Merion,King Of Prussia,PA,Pittsburgh
Trumaine Smith,WR,6-3,185,3,0.8111,679,,80,33,Warrensville Heights,Cleveland,OH,Toledo
Jim Reuber,TE,6-4,225,3,0.8111,679,,27,99,Plano West,Plano,TX,Kansas
Jed Hill,TE,6-4,245,3,0.8111,679,,27,33,Struthers,Struthers,OH,Penn State
Keala Watson,DT,6-4,310,3,0.8111,679,,55,6,Nanakuli,Waianae,HI,Hawaii
Justin Guadagni,ILB,6-1,228,3,0.8111,679,,37,32,South Allegheny,McKeesport,PA,Georgia Tech
Mike Maciejowski,PRO,6-2,200,3,0.8111,679,,29,33,Upper Arlington,Columbus,OH,Minnesota
Chase Clowser,OT,6-8,325,3,0.8111,679,,46,33,Keystone,LaGrange,OH,Pittsburgh
Erin Henderson,OLB,6-3,210,3,0.8111,679,,37,12,Aberdeen,Aberdeen,MD,Maryland
James Ohliger,K,5-1,175,3,0.8111,679,,6,1,The Tatnall School,Wilmington,DE,Boston College
Michael Klyce,S,6-2,185,3,0.8111,679,,45,81,Alain LeRoy Locke,Los Angeles,CA,Arizona
Kenneth Fontenette,CB,5-11,165,3,0.8111,679,,50,99,Pflugerville Connally,Austin,TX,Houston
Dan Rowlands,OG,6-5,270,3,0.8111,679,,55,81,Los Alamitos,Los Alamitos,CA,Washington State
T.R. Smith,APB,5-11,180,3,0.8111,679,,20,6,Jefferson,Portland,OR,Oregon
Jeff Browning,DT,6-5,280,3,0.8111,679,,55,33,William Henry Harrison,Harrison,OH,Ohio
Jason Ricks,K,6-1,190,3,0.8111,679,,6,99,Round Rock Westwood,Austin,TX,Oklahoma State
Cori Powell,OLB,6-2,230,3,0.8111,679,,37,24,Providence Day School,Charlotte,NC,North Carolina
John Peel,WR,6-2,185,3,0.8111,679,,80,12,Chaparral,Scottsdale,AZ,Utah
Dave Weber,OG,6-3,344,3,0.8111,679,,55,32,Upper Merion,King Of Prussia,PA,Pittsburgh
Jim Reuber,TE,6-4,225,3,0.8111,679,,27,99,Plano West,Plano,TX,Kansas
Jed Hill,TE,6-4,245,3,0.8111,679,,27,33,Struthers,Struthers,OH,Penn State
Dion Morton,ATH,5-11,170,3,0.8111,679,,51,81,John W. North,Riverside,CA,Colorado State
Kelvin Chandler,WR,6-2,180,3,0.8111,679,,80,76,Dillard,Fort Lauderdale,FL,Pittsburgh
Andre Sloan El,DUAL,6-3,190,3,0.8111,679,,24,22,Irvington,Philadelphia,PA,Minnesota
Jimmy Ladd,ILB,6-3,210,3,0.8111,679,,37,8,Center Grove,Greenwood,IN,Purdue
Aaron Kelly,WR,6-4,180,3,0.8111,679,,80,40,Walton,Marietta,GA,Clemson
James Hardy,WR,6-6,185,3,0.8111,679,,80,8,Elmhurst,Fort Wayne,IN,Indiana
Brandon Brady,RB,5-11,190,3,0.8111,679,,47,7,Richfield Senior,Minneapolis,MN,Western Michigan
Zach Smith,OG,6-4,280,3,0.8111,679,,55,33,Archbishop Moeller,Cincinnati,OH,Purdue
Derek Kinder,WR,6-1,200,3,0.8111,679,,80,8,Charles D'amico,Albion,NY,Pittsburgh
Brandon Breazell,WR,6-0,160,3,0.8111,679,,80,81,Edison,Fresno,CA,UCLA
Clint Cochran,PRO,6-4,200,3,0.8111,679,,29,33,Wadsworth,Wadsworth,OH,Toledo
Stephen James,CB,5-11,175,3,0.8111,679,,50,99,North Shore,Houston,TX,Oklahoma State
Tramell McGill,APB,6-0,190,3,0.8111,679,,20,12,Hamilton,Chandler,AZ,Colorado State
Clifford Hammonds,ATH,6-3,195,3,0.8111,679,,51,40,Cairo,Cairo,GA,Clemson
Marc Dile,OG,6-4,275,3,0.8111,679,,55,76,Miami Edison,Miami,FL,South Florida
Jacob McKinney,TE,6-3,233,3,0.8111,679,,27,15,Puyallup,Puyallup,WA,Washington State
Barry Richardson,OT,6-7,330,3,0.8111,679,,46,19,Wando,Mount Pleasant,SC,Clemson
Travis Chambers,ILB,6-1,215,3,0.8111,679,,37,40,Chamblee Charter,Atlanta,GA,Georgia Tech
Maurice Cantrell,OLB,6-1,220,3,0.8111,679,,37,6,George Washington,Cedar Rapids,IA,Colorado
Carlos Huggins,OT,6-6,290,3,0.8111,679,,46,76,Marjory Stoneman Douglas,Pompano Beach,FL,Boston College
Mike Cox,FB,6-2,248,3,0.8111,679,,14,32,Red Land,Lewisberry,PA,Georgia Tech
Mike Ziarnowski,OLB,6-2,220,3,0.8111,679,,37,22,Immaculata,Somerville,NJ,Rutgers
Will Lewis,S,6-2,200,3,0.8111,679,,45,99,Baytown Lee,Baytown,TX,Iowa State
James Francis,OLB,6-0,190,3,0.8111,679,,37,99,La Marque,La Marque,TX,Baylor
Corey Bennett,DT,6-3,265,3,0.8111,679,,55,99,San Antonio Roosevelt,San Antonio,TX,Oklahoma
Caleb Hanie,PRO,6-2,226,3,0.8111,679,,29,99,Forney,Forney,TX,Colorado State
Bryan Brighton,ATH,5-10,183,3,0.8111,679,,51,16,Allen Park,Allen Park,MI,Michigan State
Tyree Suber,DT,6-3,295,3,0.8111,679,,55,32,Garnet Valley,Glen Mills,PA,West Virginia
Antwain Carey,RB,6-0,205,3,0.8111,679,,47,16,Deep Creek,Chesapeake,VA,North Carolina
Khalil Jones,WR,6-3,215,3,0.8111,679,,80,76,Miami Northwestern,Miami,FL,Miami
Keondra Smith,RB,5-11,185,3,0.8111,679,,47,99,Lee,Houston,TX,Texas A&M
Jordan Goos,OT,6-6,290,3,0.8111,679,,46,6,Treynor Junior-senior,Underwood,IA,Iowa State
Darrell Strong,ATH,6-4,245,3,0.8111,679,,51,76,Plantation,Fort Lauderdale,FL,Pittsburgh
Mike Maciejowski,PRO,6-2,200,3,0.8111,679,,29,33,Upper Arlington,Columbus,OH,Minnesota
Chase Clowser,OT,6-8,325,3,0.8111,679,,46,33,Keystone,LaGrange,OH,Pittsburgh
Jared Parker,K,6-0,185,3,0.8111,679,,6,6,Ankeny,Ankeny,IA,Kansas State
Michael Klyce,S,6-2,185,3,0.8111,679,,45,81,Alain LeRoy Locke,Los Angeles,CA,Arizona
Kenneth Fontenette,CB,5-11,165,3,0.8111,679,,50,99,Pflugerville Connally,Austin,TX,Houston
T.R. Smith,APB,5-11,180,3,0.8111,679,,20,6,Jefferson,Portland,OR,Oregon
Jason Ricks,K,6-1,190,3,0.8111,679,,6,99,Round Rock Westwood,Austin,TX,Oklahoma State
Cori Powell,OLB,6-2,230,3,0.8111,679,,37,24,Providence Day School,Charlotte,NC,North Carolina
Chet Teofilo,SDE,6-5,255,3,0.8111,679,,42,81,Hilltop Senior,Chula Vista,CA,California
Dave Weber,OG,6-3,344,3,0.8111,679,,55,32,Upper Merion,King Of Prussia,PA,Pittsburgh
Trumaine Smith,WR,6-3,185,3,0.8111,679,,80,33,Warrensville Heights,Cleveland,OH,Toledo
Jim Reuber,TE,6-4,225,3,0.8111,679,,27,99,Plano West,Plano,TX,Kansas
Dion Morton,ATH,5-11,170,3,0.8111,679,,51,81,John W. North,Riverside,CA,Colorado State
Kelvin Chandler,WR,6-2,180,3,0.8111,679,,80,76,Dillard,Fort Lauderdale,FL,Pittsburgh
Kyle Bell,RB,6-2,210,3,0.8111,679,,47,7,Weld Central Senior,Keenesburg,CO,Colorado State
Damon Morton,WR,5-11,175,3,0.8111,679,,80,81,John W. North,Riverside,CA,Colorado State
Aaron Kelly,WR,6-4,180,3,0.8111,679,,80,40,Walton,Marietta,GA,Clemson
Jon Ioane Sr.,OG,6-4,315,3,0.8111,679,,55,81,Tustin,Tustin,CA,Oregon State
Zach Smith,OG,6-4,280,3,0.8111,679,,55,33,Archbishop Moeller,Cincinnati,OH,Purdue
Derek Kinder,WR,6-1,200,3,0.8111,679,,80,8,Charles D'amico,Albion,NY,Pittsburgh
Brandon Breazell,WR,6-0,160,3,0.8111,679,,80,81,Edison,Fresno,CA,UCLA
Stephen James,CB,5-11,175,3,0.8111,679,,50,99,North Shore,Houston,TX,Oklahoma State
Tramell McGill,APB,6-0,190,3,0.8111,679,,20,12,Hamilton,Chandler,AZ,Colorado State
Clifford Hammonds,ATH,6-3,195,3,0.8111,679,,51,40,Cairo,Cairo,GA,Clemson
Barry Richardson,OT,6-7,330,3,0.8111,679,,46,19,Wando,Mount Pleasant,SC,Clemson
Maurice Cantrell,OLB,6-1,220,3,0.8111,679,,37,6,George Washington,Cedar Rapids,IA,Colorado
Ian Johnson,APB,5-11,185,3,0.8111,679,,20,81,Damien,La Verne,CA,Boise State
Mike Ziarnowski,OLB,6-2,220,3,0.8111,679,,37,22,Immaculata,Somerville,NJ,Rutgers
Corey Bennett,DT,6-3,265,3,0.8111,679,,55,99,San Antonio Roosevelt,San Antonio,TX,Oklahoma
Tyree Suber,DT,6-3,295,3,0.8111,679,,55,32,Garnet Valley,Glen Mills,PA,West Virginia
Antwain Carey,RB,6-0,205,3,0.8111,679,,47,16,Deep Creek,Chesapeake,VA,North Carolina
Darrell Strong,ATH,6-4,245,3,0.8111,679,,51,76,Plantation,Fort Lauderdale,FL,Pittsburgh
Ben Maljovec,S,6-3,200,3,0.8111,679,,45,32,Warren Area,Warren,PA,Syracuse
Fred Roland,OT,6-8,305,3,0.8111,679,,46,40,Hephzibah,Hephzibah,GA,Duke
Connor Barth,K,6-1,175,3,0.8111,679,,6,24,Hoggard,Wilmington,NC,North Carolina
Dan Nicholson,PRO,6-3,190,3,0.8111,679,,29,21,Brother Rice,Oak Lawn,IL,Northern Illinois
Mike Teel,PRO,6-4,208,3,0.8111,679,,29,22,Don Bosco Prep,Ramsey,NJ,Rutgers
SirVincent Rogers,OG,6-3,270,3,0.8111,679,,55,99,Jasper,Jasper,TX,Houston
