Player,Position,Height,Weight,Stars,Rating,CompositeRank,247Rank,PositionRank,StateRank,HighSchool,City,State,CommittedTo
Xavier Williams,QB,6-2,205,3,0.8189,NA,,126,185,Colquitt County,Moultrie,GA,Charlotte
Devin Manigault,DL,6-3.5,282,3,0.8189,NA,,236,93,St. Paul's Episcopal,Mobile,AL,UAB
Will Jados,OT,6-8,295,3,0.8189,NA,,168,76,Westerville Central,Westerville,OH,Miami (OH)
JaVaughn Byrd,CB,6-0,170,3,0.8189,NA,,178,12,King,Milwaukee,WI,Northern Illinois
Ahmad Walker,LB,6-0,215,3,0.8189,NA,,230,186,Warner Robins,Warner Robins,GA,Liberty
Mason Bundy,OT,6-6,280,3,0.8189,NA,,168,186,Fannin County,Blue Ridge,GA,Liberty
Julian Peterson,DL,6-3,295,3,0.8189,NA,,236,93,Pinson Valley,Pinson,AL,Troy
Joshua Nobles,EDGE,6-3,245,3,0.8185,NA,,105,34,Camden Eastside,Camden,NJ,Western Michigan
Andrew Johnson,ATH,6-1,180,3,0.8185,NA,,159,1,Cheyenne Central,Cheyenne,WY,Wyoming
Tanner Arkin,TE,6-3,215,3,0.8185,NA,,107,23,Fossil Ridge,Fort Collins,CO,Colorado State
Kai Peterson-Davison,IOL,6-2,267,3,0.8185,NA,,127,166,Marin Catholic,Kentfield,CA,San Jose State
Torrie Cox Jr.,CB,5-8,165,3,0.8185,NA,,179,282,Chaminade-Madonna,Hollywood,FL,Ohio
Dalton Hughes,LB,6-4,205,3,0.8185,NA,,231,37,Tupelo,Tupelo,MS,South Alabama
Emmanual Stevenson,TE,6-3,220,3,0.8183,NA,,108,95,Eufaula,Eufaula,AL,Arkansas State
Harrison Hamsley,DL,6-3,230,3,0.8183,NA,,238,188,Valwood School,Valdosta,GA,Georgia Southern
Jakobe Thomas,S,6-2,190,3,0.8183,NA,,174,52,Tullahoma,Tullahoma,TN,Middle Tennessee
Henry Hesson,QB,6-2,195,3,0.8181,NA,,127,26,Avon,Avon,IN,Miami (OH)
Frankco Gratton,LB,6-5,205,3,0.8181,NA,,232,27,Rainier Beach,Seattle,WA,Fresno State
Jacory Jordan,QB,6-2.5,185,3,0.8181,NA,,127,283,Trinity Christian Academy,Jacksonville,FL,
Samuel Scott,LB,6-1,215,3,0.8181,NA,,232,8,Skutt Catholic,Omaha,NE,Wyoming
Tyson Clawson,DL,6-0,209,3,0.8181,NA,,239,80,Independence,Charlotte,NC,Charlotte
Darius Peterson,S,6-0,185,3,0.8181,NA,,175,310,Klein,Spring,TX,New Mexico State
Zahir Abdus-Salaam,RB,5-9,180,3,0.8178,NA,,147,35,Union City,Irvington,NJ,Western Michigan
Jacobi Myers,QB,6-3,190,3,0.8178,NA,,129,284,Ponte Vedra,Ponte Vedra Beach,FL,
Josh Baka,CB,6-1,185,3,0.8178,NA,,180,11,St. Thomas More,St. Catharines,ON,
Noah Bodden,QB,6-4,216,3,0.8178,NA,,129,10,Christ the King,Middle Village,NY,Grambling State
Jayden McDonald,CB,6-3,218,3,0.8178,NA,,180,58,Salem,Salem,VA,Virginia Tech
Dalton Allen,TE,6-4,220,3,0.8170,NA,,109,58,Oak Grove,Oak Grove,LA,
Brady Anderson,LB,6-2,215,3,0.8170,NA,,234,167,Liberty,Bakersfield,CA,San Diego State
Billy Wiles,QB,6-3,200,3,0.8170,NA,,131,59,Stone Bridge,Ashburn,VA,Clemson
Macyo Williams,DL,6-3,260,3,0.8170,NA,,240,77,St. Vincent-St. Mary,Akron,OH,Kent State
Trace Bruckler,WR,6-2,195,3,0.8170,NA,,274,311,Frisco Lone Star,Frisco,TX,New Mexico
Vontrell Chairse,EDGE,6-4,220,3,0.8170,NA,,106,54,Phillips Academy,Chicago,IL,Toledo
Chris Parker,WR,6-2,180,3,0.8170,NA,,274,53,Heritage,Saginaw,MI,Central Michigan
Jaillen Howze,LB,6-1,210,3,0.8170,NA,,234,53,Chippewa Valley,Clinton Township,MI,Buffalo
Zach Lewis,ATH,5-11,180,3,0.8170,NA,,160,30,Hamilton,Chandler,AZ,Nevada
Tariq Jones,EDGE,6-2,220,3,0.8170,NA,,106,58,McDonogh 35,New Orleans,LA,Hawaii
River Gordon,IOL,6-3,285,3,0.8170,NA,,128,311,Mansfield,Mansfield,TX,UTSA
Mason Jolley,LB,6-2,208,3,0.8170,NA,,234,311,Prosper,Prosper,TX,SMU
Amarian Williams,CB,5-11,165,3,0.8170,NA,,182,311,Cedar Hill,Cedar Hill,TX,Liberty
Nolan Gorczyca,OT,6-6,275,3,0.8170,NA,,170,9,Roncalli Catholic,Omaha,NE,Buffalo
Kolbey Taylor,S,6-2,175,3,0.8170,NA,,176,311,Pasadena Memorial,Pasadena,TX,Wyoming
Zeke Branham,ATH,6-2,212,3,0.8170,NA,,160,30,Skyline,Mesa,AZ,Fresno State
Damon Gentry Jr.,CB,6-0,175,3,0.8170,NA,,182,311,O D Wyatt,Fort Worth,TX,New Mexico
Luke Eckardt,OT,6-7,265,3,0.8170,NA,,170,54,Richmond-Burton,Richmond,IL,Arizona
Caden Holt,LB,6-2,220,3,0.8170,NA,,234,311,Canyon,New Braunfels,TX,UTSA
Marcel Sanders,DL,6-3,235,3,0.8170,NA,,240,167,Clovis West,Fresno,CA,San Jose State
Pryce Yates,DL,6-3,240,3,0.8170,NA,,240,311,Reagan,San Antonio,TX,UConn
David Shanahan,P,6-0,180,3,0.8170,NA,,8,5,ProKick Australia,Australia,AUST,Georgia Tech
Tyce Westland,EDGE,6-4,220,3,0.8170,NA,,106,9,Pleasanton,Pleasanton,NE,Wyoming
Xavier Hailey,CB,5-11,160,3,0.8167,NA,,184,169,Tulare Union,Tulare,CA,New Mexico
Thai Baldwin,CB,5-11,170,3,0.8167,NA,,184,60,Life Christian Academy,Colonial Heights,VA,Ball State
Tariq Sims,WR,6-0,175,3,0.8167,NA,,276,60,Loudoun County,Leesburg,VA,Old Dominion
Courtney McBride Jr.,EDGE,6-3,215,3,0.8167,NA,,109,189,Heritage,Conyers,GA,Florida Atlantic
Chase Simmons,DL,6-4,240,3,0.8167,NA,,243,33,N Myrtle Beach,Little River,SC,Syracuse
Roddrell Freeman,LB,6-0,205,3,0.8167,NA,,238,319,Mart,Mart,TX,
Logan Weedman,OT,6-5,280,3,0.8167,NA,,172,17,Apollo,Owensboro,KY,Tennessee Tech
Parker Bates,OT,6-5,310,3,0.8167,NA,,172,17,Apollo,Owensboro,KY,
Jaelon Brown,IOL,6-2,360,3,0.8167,NA,,129,96,Park Crossing,Montgomery,AL,
Jason Amsler,IOL,6-5,295,3,0.8167,NA,,129,53,Franklin,Franklin,TN,Stanford
BJ Green,LB,6-1,240,3,0.8167,NA,,238,190,Prince Avenue Christian School,Powder Springs,GA,Arizona State
Andrew Weisz,OT,6-5,290,3,0.8167,NA,,172,285,The Benjamin School,North Palm Beach,FL,Yale
Charlie Sims,IOL,6-5,330,3,0.8167,NA,,129,55,Cass Technical,Detroit,MI,
Tyler Williams,CB,6-2,185,3,0.8167,NA,,186,170,St. Joseph,Santa Maria,CA,UTEP
O’Shae Pollard,CB,6-0,170,3,0.8167,NA,,186,170,Inglewood,Inglewood,CA,
Ike Larsen,CB,5-11,160,3,0.8167,NA,,186,25,Sky View,Smithfield,UT,Utah State
Earnest McDaniel,WR,5-10,170,3,0.8167,NA,,277,170,St. Bernard,Playa Del Rey,CA,
Zach Horton,TE,6-4,249,3,0.8167,NA,,110,62,Northside,Roanoke,VA,James Madison
LJ Tufele,IOL,6-4,325,3,0.8167,NA,,129,25,Bingham,South Jordan,UT,
Ricky Wolfgramm,LB,6-2,255,3,0.8163,NA,,240,27,East,Salt Lake City,UT,BYU
Darrion Dalton,DL,6-2,255,3,0.8163,NA,,244,32,Saguaro,Scottsdale,AZ,San Diego State
Zac Daher,DL,6-4,230,3,0.8163,NA,,244,13,Wichita Northwest,Wichita,KS,Army
Trevor Jones,IOL,6-4,265,3,0.8163,NA,,133,56,Lincoln,Ypsilanti,MI,Central Michigan
Jelani Willis,ATH,6-3,205,3,0.8163,NA,,162,54,Memphis East,Memphis,TN,Western Michigan
Fernando Carmona,TE,6-4,225,3,0.8163,NA,,111,16,Las Vegas,Las Vegas,NV,San Jose State
Ron Powlus III,QB,6-3,225,3,0.8159,NA,,132,27,Penn,Mishawaka,IN,Notre Dame
Darion Dearinger,DL,6-3,265,3,0.8159,NA,,246,19,Anderson County,Lawrenceburg,KY,Marshall
Austin Smith,QB,6-1.5,192,3,0.8159,NA,,132,191,Cedar Grove,Ellenwood,GA,Eastern Michigan
Jaylen Blackwell,S,6-2,190,3,0.8159,NA,,177,191,Union Grove,McDonough,GA,Boston College
Brett Drillette,LB,6-3,215,3,0.8159,NA,,241,320,Brock,Brock,TX,Louisiana-Monroe
Caden Barnett,OT,6-5,275,3,0.8159,NA,,175,320,Justin Northwest,Justin,TX,Wyoming
Balansama Kamara,LB,6-3,220,3,0.8159,NA,,241,46,Central,Philadelphia,PA,Temple
Graham Keating,OT,6-5,275,3,0.8159,NA,,175,55,Oakland,Murfreesboro,TN,UNLV
Tylan Hines,RB,5-7,170,3,0.8156,NA,,148,322,Plano,Plano,TX,Air Force
Duce Taylor,QB,6-1,175,3,0.8156,NA,,134,28,North Side,Fort Wayne,IN,Morgan State
Isaiah Bunn,IOL,6-1.5,270,3,0.8156,NA,,134,286,Deerfield Beach,Deerfield Beach,FL,
Nasir Robinson,RB,5-8,180,3,0.8156,NA,,148,36,Penns Grove,Penns Grove,NJ,Navy
Earl Miller Jr.,DL,6-3,260,3,0.8156,NA,,247,286,American Heritage Boca/Delray,Riviera Beach,FL,South Dakota
Andre Goodman,ATH,6-1,180,3,0.8156,NA,,163,34,Greenville,Greenville,SC,Appalachian State
Devin Mockobee,ATH,6-0,193,3,0.8156,NA,,163,28,Boonville,Boonville,IN,Purdue
Jalik Thomas,ATH,5-10,168,3,0.8156,NA,,163,193,Central,Macon,GA,
Kriston Esnard,K,5-10,170,3,0.8152,NA,,9,194,Decatur,Decatur,GA,Tulane
Brian Pinkney,S,5-11,175,3,0.8150,NA,,178,78,McKinley,Canton,OH,Old Dominion
Tillman Weaver,DL,6-2,240,3,0.8150,NA,,248,195,Riverwood,Atlanta,GA,Ohio
Navell Chopin,WR,6-2,175,3,0.8148,NA,,278,60,East Ascension,Gonzales,LA,
Evan Branch-Haynes,DL,6-2,270,3,0.8148,NA,,249,173,Sacred Heart Cathedral Prep,San Francisco,CA,Arizona
Matthew Geeting,QB,6-5,195,3,0.8148,NA,,135,173,Chino Hills,Chino,CA,UNLV
Charles Daniels,LB,6-2,205,3,0.8148,NA,,243,323,John Paul II,Plano,TX,UAB
Jordan Marshall,S,6-1,205,3,0.8148,NA,,179,29,Christian Brothers College,St. Louis,MO,Ball State
Malcolm Bell,CB,6-1,175,3,0.8148,NA,,189,1,Clarkson Football North,Sainte-Anne-de-Bellevue,QC,UConn
Brendan Hall,K,6-7,216,3,0.8148,NA,,10,323,Springtown,Springtown,TX,SMU
Justin Kimber,WR,6-2,169,3,0.8148,NA,,278,323,Mansfield Timberview,Arlington,TX,Louisiana-Monroe
Mareyohn Hrabowski,QB,6-4,205,3,0.8148,NA,,135,57,River Rouge,River Rouge,MI,Western Michigan
Jaden Moore,LB,6-2,210,3,0.8148,NA,,243,60,Green Oaks,Shreveport,LA,Tulsa
Javien Clemmer,ATH,5-10.25,165,3,0.8148,NA,,166,323,Cedar Hill,Cedar Hill,TX,New Mexico State
Anton Ricumstrict,ATH,6-4,205,3,0.8148,NA,,166,57,Mt. Pleasant,Mt. Pleasant,MI,Buffalo
Wilburn Smallwood,EDGE,6-2,223,3,0.8148,NA,,110,323,Lufkin,Lufkin,TX,Stephen F. Austin
Cole Rusk,TE,6-5,211,3,0.8148,NA,,112,56,Rock Island,Rock Island,IL,Eastern Michigan
Jack Howell,ATH,6-0,190,3,0.8148,NA,,166,33,Hamilton,Chandler,AZ,Colorado State
Rishad Hence,CB,5-9,165,3,0.8148,NA,,189,57,Martin Luther King,Detroit,MI,Akron
Nathan Linkous,IOL,6-5,294,3,0.8148,NA,,135,81,Stuart W. Cramer,Cramerton,NC,
Zion Burns,S,5-11,180,3,0.8148,NA,,179,33,Poston Butte,San Tan Valley,AZ,Nevada
Anthony Tocchini,IOL,6-4,265,3,0.8148,NA,,135,24,Regis Jesuit,Aurora,CO,New Mexico State
Travis Crum,WR,6-3,185,3,0.8148,NA,,278,97,Daphne,Daphne,AL,
Alec Marenco,LB,6-2,200,3,0.8148,NA,,243,323,El Paso Burges,El Paso,TX,New Mexico
Dylan Mehrotra,QB,6-3,188,3,0.8148,NA,,135,60,Episcopal,Baton Rouge,LA,UAB
Drew Scolari,QB,6-2,175,3,0.8148,NA,,135,17,Bishop Manogue,Reno,NV,Nevada
Phil Jeffs,OT,6-6,280,3,0.8148,NA,,177,3,Clarkson Football North,St. Catharines,ON,UMass
Justin Isler,EDGE,6-1,225,3,0.8148,NA,,110,196,Temple,Temple,GA,Appalachian State
Zion Hopes,S,6-3,180,3,0.8148,NA,,179,323,Jefferson,Jefferson,TX,Tulsa
Clay Nanke,EDGE,6-6,215,3,0.8144,NA,,112,25,Regis Jesuit,Aurora,CO,Colorado State
Rocco Underwood,TE,6-4,220,3,0.8144,NA,,113,288,Lake Mary,Lake Mary,FL,Florida
Cal Varner,DL,6-4,225,3,0.8144,NA,,250,330,Katy,Katy,TX,Rice
Bradley Weaver,DL,6-4,235,3,0.8144,NA,,250,79,Hilliard Darby,Hilliard,OH,Ohio
Kris Caine,EDGE,6-3,208,3,0.8144,NA,,112,49,Dr. Henry Wise,Upper Marlboro,MD,Old Dominion
Hayden Reed,ATH,6-2,210,3,0.8144,NA,,169,289,Gaither,Tampa,FL,Army
Austin Smith,TE,6-5,220,3,0.8144,NA,,114,331,Tidehaven,El Maton,TX,Colorado
Anthony Earle,OT,6-3,309,3,0.8141,NA,,178,290,Cardinal Gibbons,Fort Lauderdale,FL,Florida Atlantic
Cashius Howell,ATH,6-3,215,3,0.8141,NA,,170,30,Rockhurst,Kansas City,MO,Bowling Green
Brian Whitsey,S,6-0,189,3,0.8141,NA,,182,57,Solorio Academy,Chicago,IL,Northern Illinois
Drew Hoth,OT,6-6,310,3,0.8141,NA,,178,27,Cedar Falls,Cedar Falls,IA,Northern Illinois
Mason Pierre-Antoine,WR,6-1,175,3,0.8137,NA,,281,58,Lincoln-Way East,Frankfort,IL,Northern Illinois
Giovonni Scales,S,6-1,194,3,0.8137,NA,,183,80,Marion-Franklin,Columbus,OH,Ohio
Riley Starnes,OT,6-6,295,3,0.8137,NA,,180,80,Gallia Academy,Gallipolis,OH,Toledo
Wetu Kalomo,CB,6-1,165,3,0.8137,NA,,191,14,Wichita Northwest,Wichita,KS,Northern Illinois
Travis McNichols,CB,5-8,170,3,0.8137,NA,,191,291,Miami Northwestern,Miami,FL,Appalachian State
TJ Spradley,CB,5-10,185,3,0.8137,NA,,191,197,Colquitt County,Moultrie,GA,Kent State
Corey Barnes,WR,6-1,190,3,0.8137,NA,,281,197,Mundy's Mill,Jonesboro,GA,
Brenden Segovia,P,6-2,185,3,0.8133,NA,,9,175,Oaks Christian,Westlake Village,CA,Maryland
Tom Weston,P,6-3,200,3,0.8133,NA,,9,6,Australia,Australia,AUST,
Antwan Massie,CB,5-8.5,175,3,0.8133,NA,,194,292,Miami Northwestern,Miami,FL,UAB
Lezeric Bailey,LB,6-4,200,3,0.8133,NA,,246,332,Denton Braswell,Denton,TX,New Mexico State
Matt Reardon,ATH,6-0,170,3,0.8130,NA,,171,82,Ursuline,Youngstown,OH,Miami (OH)
John Hofer,OT,6-6,300,3,0.8130,NA,,181,30,Valparaiso,Valparaiso,IN,Western Michigan
Alex Branch,CB,6-0,165,3,0.8130,NA,,195,82,Twinsburg,Twinsburg,OH,Kent State
Nick Mosley,RB,6-1,195,3,0.8130,NA,,150,82,Pickerington Central,Pickerington,OH,Bowling Green
Jamarcus Jones,WR,6-4,190,3,0.8130,NA,,283,38,Union,Union,MS,
Jackson Andrews,OT,6-4,280,3,0.8130,NA,,181,333,Samuel Clemens,Schertz,TX,
Cole Becker,K,6-3.5,215,3,0.8130,NA,,11,176,Rocklin,Rocklin,CA,Colorado
Dorian Nowell,QB,6-2.5,220,3,0.8128,NA,,139,37,St. Joseph Regional,Montvale,NJ,Georgetown
Jayden Folmar,WR,6-1,185,3,0.8126,NA,,284,98,Dothan,Dothan,AL,Rice
Chris Rhone,ATH,6-4,200,3,0.8122,NA,,172,35,Gray Academy,Columbia,SC,Coastal Carolina
Charlie Ely,LB,6-2,220,3,0.8122,NA,,247,20,Trinity,Louisville,KY,Ball State
Naahlyee Bryant,LB,6-2,200,3,0.8122,NA,,247,59,Oak Park and River Forest,Oak Park,IL,Western Michigan
Will Evans,DL,6-3,235,3,0.8119,NA,,252,334,C.E. King,Houston,TX,Wyoming
Blake Boenisch,DL,6-3,300,3,0.8119,NA,,252,334,Needville,Needville,TX,Rice
Michael Heldman,DL,6-4,235,3,0.8119,NA,,252,60,Romeo,Romeo,MI,Central Michigan
Kyle Long,OT,6-6,300,3,0.8119,NA,,183,31,Hazelwood Central,Florissant,MO,Maryland
Zaire Jackson,CB,5-11,185,3,0.8119,NA,,196,26,Valor Christian,Littleton,CO,Wyoming
Antonio Robinson,WR,6-2,185,3,0.8117,NA,,285,336,Melissa,Melissa,TX,
Blake Nelson,TE,6-4,235,3,0.8117,NA,,115,61,Walled Lake Central,Walled Lake,MI,Louisville
Lucien Brunetti,WR,6-2,175,3,0.8117,NA,,285,56,Montgomery Bell Academy,Nashville,TN,Tennessee
Myles Mooyoung,CB,6-0,185,3,0.8117,NA,,197,61,Wylie E. Groves,Birmingham,MI,Miami
Abdul Jabbaar,DL,6-2,280,3,0.8117,NA,,255,61,Southfield,Southfield,MI,
Josh Toner,IOL,6-3,285,3,0.8117,NA,,137,38,Cherokee,Marlton,NJ,James Madison
Quincy Thompson,RB,5-9,195,3,0.8117,NA,,151,336,Humble Atascocita,Humble,TX,
Arendez Fedd,QB,6-1,205,3,0.8117,NA,,140,199,Dutchtown,Hampton,GA,Kennesaw State
Savone Tutt,RB,6-0,190,3,0.8117,NA,,151,82,Pamlico County,Bayboro,NC,
Matt Binkowski,LB,6-1,218,3,0.8117,NA,,249,63,Battlefield,Haymarket,VA,James Madison
Jason Davis,LB,6-2,210,3,0.8117,NA,,249,9,Jefferson,Portland,OR,
DJ Harden,IOL,6-4,305,3,0.8117,NA,,137,56,Christian Brothers,Memphis,TN,Arkansas State
James Burnett,LB,6-1.5,200,3,0.8117,NA,,249,28,Santa Fe,Edmond,OK,Eastern Michigan
Luke Foster,TE,6-4,230,3,0.8117,NA,,115,12,Choate Rosemary Hall,Wallingford,CT,Yale
Davis McKenna,OT,6-5,275,3,0.8117,NA,,184,199,Marist School,Atlanta,GA,Harvard
Evan Lester,ATH,6-3,220,3,0.8117,NA,,173,199,Christian Heritage,Dalton,GA,Georgia Southern
Edward Bobino,DL,6-3,305,3,0.8117,NA,,255,336,Huntsville,Huntsville,TX,Stephen F. Austin
Isaiah Davis,WR,6-3,190,3,0.8117,NA,,285,293,Wekiva,Apopka,FL,Ohio
Muhammed Jammeh,CB,6-2,180,3,0.8117,NA,,197,61,Renaissance,Detroit,MI,Northern Illinois
Tony Evans Jr.,ATH,6-1,185,3,0.8117,NA,,173,336,Lancaster,Lancaster,TX,Wyoming
Andreas Paaske,TE,6-7,220,3,0.8117,NA,,115,1,Denmark,Denmark,DENM,Eastern Michigan
Tyler Phommachanh,QB,6-0,200,3,0.8115,NA,,141,13,Avon Old Farms,Stratford,CT,UConn
Jon-Luke Peaker,RB,5-9,187,3,0.8115,NA,,153,47,Northeast,Philadelphia,PA,Old Dominion
Marquis Crosby,RB,5-9,169,3,0.8115,NA,,153,39,Seminary,Seminary,MS,Louisiana Tech
Nahamani Harris,CB,6-2,185,3,0.8115,NA,,199,340,Cornerstone Christian,San Antonio,TX,
Jovan Marsh,ATH,5-11,170,3,0.8115,NA,,175,60,Marist,Chicago,IL,Wyoming
Rylan Green,TE,6-3,245,3,0.8115,NA,,118,63,West Monroe,West Monroe,LA,Louisiana-Monroe
Nate Pabst,EDGE,6-6,240,3,0.8115,NA,,114,85,Archbishop Moeller,Cincinnati,OH,Bowling Green
Parker Buchanan,ATH,6-6,215,3,0.8115,NA,,175,28,Box Elder,Brigham City,UT,Utah State
Drew Beckenhaupt,IOL,6-4,290,3,0.8115,NA,,139,85,Cincinnati Elder,Cincinnati,OH,Toledo
Coryon Francis,S,6-1,170,3,0.8115,NA,,184,340,North Crowley,Fort Worth,TX,New Mexico
Stephon Dubose,IOL,6-3,280,3,0.8115,NA,,139,64,Indian River,Chesapeake,VA,Old Dominion
Mackey Maillho,IOL,6-8,350,3,0.8115,NA,,139,63,Mandeville,Mandeville,LA,Louisiana
Dion Daniels,IOL,6-3,265,3,0.8115,NA,,139,340,Tyler Legacy,Tyler,TX,Houston Christian
Jakolby Longino,QB,6-2,195,3,0.8115,NA,,141,340,Fort Bend Hightower,Missouri City,TX,UTEP
Richard Toney Jr.,S,6-0,170,3,0.8115,NA,,184,340,Arlington,Arlington,TX,Nevada
Femi Sakiri,IOL,6-3,285,3,0.8115,NA,,139,340,Byron Nelson,Trophy Club,TX,UConn
Jared Morrow,OT,6-5,290,3,0.8115,NA,,185,202,Mount Zion,Carrollton,GA,Coastal Carolina
Zach Shaw,QB,6-3,200,3,0.8115,NA,,141,63,Ouachita Parish,Monroe,LA,Louisiana-Monroe
Hunter Marcom,TE,6-7,232,3,0.8115,NA,,118,13,Waupaca,Waupaca,WI,Central Michigan
Kaleb Tompkins,DL,6-3,250,3,0.8115,NA,,257,340,Midlothian,Midlothian,TX,Air Force
Rocco Hicks,DL,6-4,240,3,0.8115,NA,,257,15,Blue Valley West,Stilwell,KS,Bowling Green
Matthew Pajuste,IOL,6-3.5,275,3,0.8111,NA,,144,48,Martin Luther King,Philadelphia,PA,Buffalo
Zeek Biggers,DL,6-7,330,3,0.8111,NA,,259,83,West Rowan,Mount Ulla,NC,Georgia Tech
Zuberi Mobley,RB,5-10,185,3,0.8111,NA,,155,294,Miami Northwestern,Miami,FL,Florida Atlantic
Cameron Whitfield,DL,6-3,230,3,0.8111,NA,,259,347,Pearland Dawson,Pearland,TX,Louisiana
Jayden Williams,CB,5-11,185,3,0.8111,NA,,200,294,Bloomingdale,Valrico,FL,Florida Atlantic
Chris Boti,DL,6-2,283,3,0.8111,NA,,259,50,St. Vincent Pallotti,Laurel,MD,Liberty
Tyriek Bell,LB,6-3,205,3,0.8111,NA,,252,177,Saddleback,Santa Ana,CA,Marshall
Drue Watts,LB,6-1,215,3,0.8111,NA,,252,177,Sierra Canyon,Chatsworth,CA,Nevada
Montavious Cunningham,OT,6-3,285,3,0.8111,NA,,186,203,Clarke Central,Athens,GA,Georgia State
Cam Burden,LB,6-3,205,3,0.8111,NA,,252,58,Alcoa,Alcoa,TN,Charlotte
Tyson Davis,WR,5-10,175,3,0.8107,NA,,288,65,Goodrich,Goodrich,MI,Central Michigan
Mikeviun Titus,ATH,5-10,182,3,0.8106,NA,,177,348,South Oak Cliff,Dallas,TX,Texas Southern
Shoes Brinkley,ATH,5-9,183,3,0.8106,NA,,177,179,Mater Dei,Santa Ana,CA,
Shepherd Bowling,LB,6-0,210,3,0.8106,NA,,255,348,Katy,Katy,TX,Army
Jékob Jones,LB,6-0,216,3,0.8106,NA,,255,179,Central East,Fresno,CA,Cal Poly
Leroy Watson Jr.,CB,5-10,160,3,0.8106,NA,,201,87,Central Catholic,Toledo,OH,Army
Nathan Roach,IOL,6-3,280,3,0.8106,NA,,145,16,Buckingham Browne & Nichols School,Cambridge,MA,Navy
Colt Fulton,QB,6-4,195,3,0.8106,NA,,144,179,Santa Margarita Catholic,Rancho Santa Margarita,CA,Boise State
Kekoa Visperas,QB,6-0,190,3,0.8106,NA,,144,28,Bethel,Spanaway,WA,Eastern Washington
Matteo Bianchi,LB,6-3,210,3,0.8106,NA,,255,348,McKinney Boyd,McKinney,TX,Navy
Nick Sawyer,ATH,5-11,180,3,0.8106,NA,,177,99,Sparkman,Harvest,AL,Kennesaw State
Emon Hill,CB,5-10,175,3,0.8104,NA,,202,204,Mill Creek,Hoschton,GA,Kent State
Louce Julien,EDGE,6-2,225,3,0.8100,NA,,115,39,Orange,Orange,NJ,UMass
Wyatt Lawson,IOL,6-3,290,3,0.8100,NA,,146,296,Durant,Plant City,FL,FIU
Bear Milacek,QB,6-3,208,3,0.8096,NA,,146,35,Boulder Creek,Phoenix,AZ,New Mexico
Gerick Robinson,ATH,5-11,165,3,0.8096,NA,,180,18,Las Vegas Centennial,Las Vegas,NV,Colorado State
Makhi Nelson-Douglas,LB,6-2,200,3,0.8096,NA,,258,11,Elkhorn South,Omaha,NE,Northern Illinois
Brandon MacKinnon,OT,6-6,280,3,0.8096,NA,,187,40,Hun School,Lakeville,MA,Northern Illinois
Tommy Griffin,ATH,6-2,173,3,0.8094,NA,,181,182,Corona Del Mar,Newport Beach,CA,Cal Poly
Quintell Quinn,RB,6-0,190,3,0.8094,NA,,156,88,St. Francis de Sales,Columbus,OH,Ohio
Javon Murphy,LB,6-2,215,3,0.8094,NA,,259,182,Stellar Prep,Hayward,CA,Cal Poly
Shane Slattery,LB,6-1,220,3,0.8093,NA,,260,89,Revere,Richfield,OH,Kent State
Calvin Muraski,OT,6-8,260,3,0.8093,NA,,188,14,Bay Port,Green Bay,WI,Western Michigan
Colin Weber,TE,6-4,220,3,0.8093,NA,,120,66,Hopkins,Hopkins,MI,Charlotte
David Patterson,DL,6-3,230,3,0.8089,NA,,262,205,Parkview,Lilburn,GA,Ohio
Evan Olaes,QB,6-0,205,3,0.8089,NA,,147,19,Legacy,North Las Vegas,NV,Colorado State
Liam Rempel,EDGE,6-5,225,3,0.8089,NA,,116,41,Hun School,Princeton,NJ,Northern Illinois
Malakai Grant,LB,6-0,210,3,0.8089,NA,,261,297,Flagler Palm Coast,Palm Coast,FL,Colorado State
Nate Adams,OT,6-6,295,3,0.8085,NA,,189,351,Flower Mound,Flower Mound,TX,Hawaii
Nickel Fields,RB,5-8,170,3,0.8083,NA,,157,84,Providence Day School,Charlotte,NC,
Ben Ford,ATH,5-11,190,3,0.8083,NA,,182,2,Eagle,Eagle,ID,Boise State
Jack Burnett,IOL,6-3,295,3,0.8083,NA,,147,184,St. Ignatius College Preparatory,San Francisco,CA,Air Force
Brody Dalton,TE,6-4,225,3,0.8083,NA,,121,100,Fyffe,Fyffe,AL,UAB
Logan Seibert,K,5-10,170,3,0.8083,NA,,12,61,Belleville West,Belleville,IL,Akron
Pete Nygra,IOL,6-4,260,3,0.8081,NA,,148,31,Brownsburg,Brownsburg,IN,Northern Illinois
D'Juan Grant,CB,5-10,172,3,0.8081,NA,,203,352,New Caney,New Caney,TX,Louisiana-Monroe
Richard Mays,WR,6-2,205,3,0.8081,NA,,289,40,Ridgeland,Ridgeland,MS,Southern Miss
Cort Bradley,IOL,6-3.5,285,3,0.8081,NA,,148,101,Auburn,Auburn,AL,Auburn
Wayne Matthews III,LB,6-2,205,3,0.8081,NA,,262,51,C.H. Flowers,Upper Marlboro,MD,Old Dominion
Trey Urwiler,ATH,5-9,165,3,0.8081,NA,,183,62,Batavia,Batavia,IL,Northern Illinois
Joey Petersen,EDGE,6-4,220,3,0.8081,NA,,117,28,North Scott,Eldridge,IA,Iowa State
Drew Hughes,DL,6-4,256,3,0.8081,NA,,263,62,Nazareth Academy,La Grange Park,IL,Ball State
Jalen McMurray,CB,5-11,170,3,0.8081,NA,,203,12,Gonzaga,Washington,DC,Temple
Brady Olson,QB,6-4,185,3,0.8081,NA,,148,17,Milford,Bellingham,MA,UMass
