Player,Position,Height,Weight,Stars,Rating,CompositeRank,247Rank,PositionRank,StateRank,HighSchool,City,State,CommittedTo
Dexter Larimore,DT,6-2,310,3,0.8589,528,,43,4,Merrillville,Merrillville,IN,Ohio State
Warren Wilson,WR,6-1,173,3,0.8578,530,,67,2,New Hampton School,New Hampton,NH,Boston College
Dimitri Nance,APB,5-9,191,3,0.8578,530,,11,89,Trinity,Euless,TX,Arizona State
Vandaral Shackleford,OLB,6-0,191,3,0.8578,530,,28,28,Charles Drew,Riverdale,GA,South Carolina
Darius Bagan,OLB,6-2,211,3,0.8578,530,,28,14,Queen Of Peace,North Arlington,NJ,Boston College
Terrell Turner,WR,6-3,180,3,0.8578,530,,67,89,Garland Lakeview Centennial,Garland,TX,Arizona
Keith Browner,WDE,6-4,222,3,0.8578,530,,16,60,Dorsey,Los Angeles,CA,California
Michael Herrick,PRO,6-1,175,3,0.8578,530,,19,60,Valencia,Valencia,CA,Ole Miss
Alex Loukas,DUAL,6-4,193,3,0.8578,530,,12,10,Deerfield,Deerfield,IL,Stanford
Andrew Robinson,PRO,6-3,211,3,0.8578,530,,19,13,Calvert Hall College,Towson,MD,Syracuse
Chip Gregory,ATH,6-4,212,3,0.8578,530,,42,89,American Heritage Academy,Carrollton,TX,Arkansas
Lazarius Levingston,SDE,6-4,265,3,0.8570,540,,36,14,Ruston,Ruston,LA,LSU
Jeffery Adams,OT,6-6,331,3,0.8567,541,,38,6,Trigg County,Cadiz,KY,Louisville
Nate Davis,DUAL,6-3,215,3,0.8567,541,,13,28,Bellaire,Bellaire,OH,Ball State
Javier Arenas,ATH,5-10,180,3,0.8567,541,,43,71,Robinson,Tampa,FL,Alabama
Jeff Panfil,DUAL,6-5,183,3,0.8567,541,,13,92,North Crowley,Fort Worth,TX,Purdue
Demetrius Sumler,RB,5-10,220,3,0.8567,541,,42,62,Cathedral Catholic,San Diego,CA,Colorado
Cody Kempt,PRO,6-2,200,3,0.8567,541,,21,4,Westview,Portland,OR,Oregon
Leilyon Myers,ATH,6-0,190,3,0.8567,541,,43,62,Lynwood,Lynwood,CA,Washington
Ben Cleveland,TE,6-4,230,3,0.8567,541,,28,7,Springdale,Springdale,AR,Arkansas
Myron McKinney,OG,6-4,305,3,0.8567,541,,33,12,Putnam City North,Oklahoma City,OK,Oklahoma State
Charlie Higgenbotham,ILB,6-1,225,3,0.8567,541,,29,21,Mountain Brook,Birmingham,AL,Alabama
Jeffery Adams,OT,6-6,331,3,0.8567,541,,38,6,Trigg County,Cadiz,KY,Louisville
Zac Sandvig,ATH,5-11,171,3,0.8567,541,,43,2,West Des Moines Valley,West Des Moines,IA,Iowa State
Jeff Panfil,DUAL,6-5,183,3,0.8567,541,,13,92,North Crowley,Fort Worth,TX,Purdue
Demetrius Sumler,RB,5-10,220,3,0.8567,541,,42,62,Cathedral Catholic,San Diego,CA,Colorado
Cody Kempt,PRO,6-2,200,3,0.8567,541,,21,4,Westview,Portland,OR,Oregon
Ben Cleveland,TE,6-4,230,3,0.8567,541,,28,7,Springdale,Springdale,AR,Arkansas
Myron McKinney,OG,6-4,305,3,0.8567,541,,33,12,Putnam City North,Oklahoma City,OK,Oklahoma State
Joe Halahuni,TE,6-3,220,3,0.8567,541,,28,10,Orting,Orting,WA,Oregon State
Adrian Hamilton,ILB,6-2,220,3,0.8567,541,,29,92,Dallas Carter,Dallas,TX,Oklahoma State
Andre Harris,APB,6-0,220,3,0.8567,541,,12,62,Taft,Woodland Hills,CA,Idaho
Brandon Crow,OLB,6-2,215,3,0.8567,541,,30,12,Comanche,Comanche,OK,Oklahoma
Walter Dublin,WDE,6-3,235,3,0.8567,541,,17,71,Sarasota,Sarasota,FL,Ohio State
Greg Davis,S,6-3,193,3,0.8556,563,,39,17,Blue Ridge School,Dyke,VA,West Virginia
Kevin Green,OLB,6-2,212,3,0.8556,563,,32,11,North Chicago Community Sch,North Chicago,IL,Purdue
Steven Ensminger,PRO,6-2,182,3,0.8556,563,,23,15,West Monroe,West Monroe,LA,Auburn
Aaron Crawlfield,S,5-11,190,3,0.8556,566,,40,8,Hickman,Columbia,MO,Missouri
Adrian Taylor,DT,6-5,280,3,0.8556,566,,44,95,Mansfield,Mansfield,TX,Oklahoma
Jimmy Smith,ATH,6-1,175,3,0.8556,566,,47,65,Colton,Colton,CA,Colorado
Trevor Mooney,TE,6-6,226,3,0.8556,566,,30,65,Trabuco Hills,Mission Viejo,CA,Washington State
Quintin Woods,SDE,6-6,218,3,0.8556,566,,37,8,Southwestern Commencement Academy,Flint,MI,Michigan
Courtney Smith,WR,6-4,192,3,0.8556,566,,69,22,Prattville,Prattville,AL,UAB
Lance Evbuomwan,OT,6-5,275,3,0.8556,566,,39,65,Redlands East Valley,Redlands,CA,Arizona State
Darian Stewart,S,6-0,215,3,0.8556,566,,40,22,Lee,Huntsville,AL,South Carolina
Micheal Sipili,ILB,6-1,240,3,0.8556,566,,32,4,Damien Memorial School,Honolulu,HI,Colorado
Paddy Mullen,TE,6-5,265,3,0.8556,566,,30,8,De Smet Jesuit,St. Louis,MO,Notre Dame
James Thomas,OLB,6-1,203,3,0.8556,566,,33,73,Blanche Ely,Pompano Beach,FL,West Virginia
Neli A'asa,DT,6-2,300,3,0.8556,566,,44,8,Big Rapids,Big Rapids,MI,Utah
Jamar Howard,WR,6-5,200,3,0.8556,566,,69,29,Withrow,Cincinnati,OH,Minnesota
LeBrandon Glover,ILB,6-0,217,3,0.8556,566,,32,73,Pensacola,Pensacola,FL,South Florida
William Griffin,RB,5-11,205,3,0.8556,566,,43,16,Patterson,Patterson,LA,Louisiana Tech
Abe Koroma,DT,6-3,280,3,0.8556,566,,44,29,Milton Hershey School,Hershey,PA,Penn State
Milton Talbert,WDE,6-2,225,3,0.8556,566,,18,17,Hattiesburg,Hattiesburg,MS,Alabama
Steven Fendry,TE,6-6,232,3,0.8556,566,,30,5,Douglas County,Castle Rock,CO,Colorado
Michael Ingersoll,TE,6-5,265,3,0.8556,566,,30,18,Butler,Matthews,NC,North Carolina
Robert McField,WDE,6-6,225,3,0.8556,566,,18,8,Normandy,St. Louis,MO,Minnesota
Ryan D'Imperio,ILB,6-2,223,3,0.8556,566,,32,15,Westwood,Township Of Washington,NJ,Rutgers
Moe Brown,WR,6-0,170,3,0.8556,566,,69,13,New Covenant Presbyterian School,Anderson,SC,South Carolina
George Johnson,ILB,6-4,220,3,0.8556,566,,32,15,Glassboro,Glassboro,NJ,Rutgers
Courtney Jones,RB,5-11,204,3,0.8556,566,,43,73,Pensacola,Pensacola,FL,Mississippi State
Tim Atchison,S,6-2,185,3,0.8556,566,,40,95,Copperas Cove,Copperas Cove,TX,Baylor
Matt Mosley,ATH,5-11,180,3,0.8556,566,,47,4,Corona del Sol,Tempe,AZ,Washington
Cornell Tarrant,RB,5-11,185,3,0.8556,566,,43,95,W W Samuell,Dallas,TX,Texas A&M
Keaton Kristick,OLB,6-3,227,3,0.8556,566,,33,4,St. Mary's,Phoenix,AZ,Oregon State
Andrew Jackson,SDE,6-5,237,3,0.8556,566,,37,65,Nevada Union,Grass Valley,CA,Fresno State
Cecil Frison,TE,6-4,217,3,0.8556,566,,30,12,Hamilton,Memphis,TN,Ole Miss
Artrell Woods,ATH,6-1,183,3,0.8556,566,,47,95,Bryan,Bryan,TX,Oklahoma State
Derrell Acrey,ILB,6-2,235,3,0.8556,566,,32,65,Redlands East Valley,Redlands,CA,Boise State
Sione Fua,DT,6-2,295,3,0.8556,566,,44,65,Crespi,Encino,CA,Stanford
Nate Solder,TE,6-8,240,3,0.8556,566,,30,5,Buena Vista,Buena Vista,CO,Colorado
Freddie Lenix,ATH,5-11,195,3,0.8556,566,,47,29,Glenville,Cleveland,OH,Cincinnati
Derrell Acrey,ILB,6-2,235,3,0.8556,566,,32,65,Redlands East Valley,Redlands,CA,Boise State
Russell Okung,OT,6-5,250,3,0.8544,602,,40,99,Fort Bend Bush,Richmond,TX,Oklahoma State
Brooks Reed,SDE,6-3,262,3,0.8544,602,,39,7,Sabino,Tucson,AZ,Arizona
Adrian Moten,OLB,6-2,193,3,0.8544,602,,35,14,Gwynn Park,Brandywine,MD,Maryland
Damik Scafe,DT,6-3,290,3,0.8544,602,,49,2,Windsor,Windsor,CT,Boston College
Glyndon Bolasky,S,6-0,191,3,0.8544,602,,43,7,Sabino,Tucson,AZ,Arizona
Donte Bean,APB,5-9,180,3,0.8544,602,,13,99,North Garland,Garland,TX,Kansas
Carlton Salters,WR,6-0,177,3,0.8544,602,,72,76,North Florida Christian,Tallahassee,FL,Arkansas
Demaryius Thomas,WR,6-4,210,3,0.8544,602,,72,30,West Laurens,Dublin,GA,Georgia Tech
Olaitan Oguntodu,S,6-1,200,3,0.8544,602,,43,99,Mesquite Horn,Mesquite,TX,Kansas
Ricky Elmore,SDE,6-5,234,3,0.8544,602,,39,71,Grace Brethren,Simi Valley,CA,Arizona
Darius Powell,WDE,6-2,198,3,0.8544,602,,20,14,Westlake,Waldorf,MD,North Carolina
Donnell Williams,OLB,6-2,207,3,0.8544,602,,35,99,Houston Madison,Houston,TX,Oklahoma State
Robby Parris,WR,6-4,185,3,0.8544,602,,72,31,St. Ignatius,Cleveland,OH,Notre Dame
LaMarcus Thompson,OLB,6-1,228,3,0.8544,602,,35,30,Redan,Stone Mountain,GA,Tennessee
Travis McBride,RB,6-0,188,3,0.8533,616,,46,30,McKeesport,McKeesport,PA,Penn State
Roderick Rollins,S,6-1,170,3,0.8533,616,,45,103,Dallas Skyline,Dallas,TX,Boston College
Jamon Hughes,ILB,6-1,221,3,0.8533,616,,37,18,Humphreys County,Belzoni,MS,Mississippi State
Eugene Sowell,OLB,6-0,210,3,0.8533,616,,38,24,Shades Valley,Birmingham,AL,Louisville
Rashawn Parker,ATH,6-0,235,3,0.8533,616,,51,14,Ponca City,Ponca City,OK,Iowa State
Kevin Rutland,CB,6-1,185,3,0.8533,616,,45,103,Galena Park,Galena Park,TX,Missouri
Anthony Elzy,RB,5-10,205,3,0.8533,616,,46,32,John F. Kennedy,Warren,OH,North Carolina
Jake Jones,CB,6-1,177,3,0.8533,616,,45,24,Mountain Brook,Birmingham,AL,Alabama
Richard Jackson,K,5-11,185,3,0.8533,616,,4,14,Riverside,Greer,SC,Clemson
Dimitri Lott,OG,6-3,271,3,0.8533,616,,35,103,Fort Bend Marshall,Missouri City,TX,Texas Tech
Cameron Nelson,CB,6-2,185,3,0.8533,616,,45,103,Kimball,Dallas,TX,Arizona
J.D. Douglas,S,6-2,200,3,0.8533,616,,45,24,Prattville,Prattville,AL,UAB
Dexter McCluster,ATH,5-9,160,3,0.8533,616,,51,77,Largo,Largo,FL,Ole Miss
R.J. Garrett,FB,5-11,220,3,0.8533,616,,12,72,Crenshaw,Los Angeles,CA,California
Michael Wade,DUAL,6-2,187,3,0.8533,616,,15,14,Riverside,Greer,SC,Clemson
Quencey Patrick,DT,6-2,267,3,0.8522,631,,50,32,St. Anne-Pacelli,Columbus,GA,Oklahoma State
Kimuel Royston,CB,5-11,180,3,0.8519,632,,48,6,Cretin Derham Hall,Saint Paul,MN,Wisconsin
Jeramy Devane,OG,6-4,291,3,0.8511,633,,36,78,Seabreeze,Daytona Beach,FL,UCF
John Miller,OT,6-6,286,3,0.8511,633,,41,33,Woodland,Cartersville,GA,Georgia
Terrence Mccoy,WR,6-3,198,3,0.8511,633,,75,107,Lee,Midland,TX,Texas A&M
Ryan Tolar,OT,6-6,325,3,0.8511,633,,41,12,Pasco Senior,Pasco,WA,Washington
Ricky Henry,OT,6-3,295,3,0.8511,633,,41,2,Omaha Burke,Omaha,NE,Nebraska
Walter Watts,OG,6-3,300,3,0.8511,633,,36,73,Los Banos,Los Banos,CA,Utah
Richard Jones,DT,6-0,265,3,0.8511,633,,51,107,La Marque,La Marque,TX,Texas Tech
Terrence Sherrer,RB,5-11,197,3,0.8511,633,,48,33,Colerain,Cincinnati,OH,Minnesota
Blake Collier,ILB,6-2,208,3,0.8511,633,,38,107,Justin Northwest,Justin,TX,Texas Tech
Lonyae Miller,RB,5-11,205,3,0.8511,633,,48,73,Kaiser,Fontana,CA,Fresno State
Dominique Criss,CB,5-10,173,3,0.8500,643,,49,110,Arlington Bowie,Arlington,TX,Baylor
Julius Howard,ILB,6-0,220,3,0.8500,643,,39,110,Irving Nimitz,Irving,TX,Texas Tech
Jeffrey Ogren,WR,6-3,194,3,0.8500,643,,76,27,American Christian,Tuscaloosa,AL,Clemson
Carl Fisher,WR,6-2,205,3,0.8500,643,,76,12,Bolingbrook,Bolingbrook,IL,Northwestern
Dwayne Harris,ATH,5-11,190,3,0.8500,643,,53,34,Tucker,Tucker,GA,East Carolina
Darrell Roseman,SDE,6-3,235,3,0.8500,643,,41,79,Dunedin Academy Prep School,Dunedin,FL,Auburn
Brian Lepak,OG,6-5,280,3,0.8500,643,,38,15,Claremore,Claremore,OK,Colorado State
Parker Cantey,OLB,6-3,200,3,0.8500,643,,39,6,South Shore,Brooklyn,NY,Syracuse
Dominique Criss,CB,5-10,173,3,0.8500,643,,49,110,Arlington Bowie,Arlington,TX,Baylor
Julius Howard,ILB,6-0,220,3,0.8500,643,,39,110,Irving Nimitz,Irving,TX,Texas Tech
Jeffrey Ogren,WR,6-3,194,3,0.8500,643,,76,27,American Christian,Tuscaloosa,AL,Clemson
Dwayne Harris,ATH,5-11,190,3,0.8500,643,,53,34,Tucker,Tucker,GA,East Carolina
Wesley Oglesby,WDE,6-6,225,3,0.8500,643,,21,110,Grace Preparatory Academy,Arlington,TX,Duke
Darrell Roseman,SDE,6-3,235,3,0.8500,643,,41,79,Dunedin Academy Prep School,Dunedin,FL,Auburn
Brian Lepak,OG,6-5,280,3,0.8500,643,,38,15,Claremore,Claremore,OK,Colorado State
Parker Cantey,OLB,6-3,200,3,0.8500,643,,39,6,South Shore,Brooklyn,NY,Syracuse
Dan'Tay Ward,DT,6-2,291,3,0.8500,643,,52,110,Waco,Waco,TX,Texas Tech
Steven Harris,WR,5-11,180,3,0.8500,643,,76,110,Hebron,Carrollton,TX,Texas Tech
Ryan Pohl,OT,6-4,255,3,0.8500,643,,44,5,Kamehameha Kapalama,Honolulu,HI,Oregon State
Antonio Lowery,OLB,6-1,199,3,0.8500,643,,39,79,Miami Columbus,Miami,FL,Rutgers
Jacob Secrest,OG,6-5,295,3,0.8500,643,,38,15,Stillwater,Stillwater,OK,Oklahoma State
Jeremy Sanders,ATH,6-2,190,3,0.8500,643,,53,110,Marlin,Marlin,TX,Baylor
Leon Patton,ATH,5-7,174,3,0.8500,643,,53,110,W.T. White,Dallas,TX,Kansas State
Donald Bowens,WR,6-3,191,3,0.8500,643,,76,79,St. Petersburg,St. Petersburg,FL,NC State
Jared Funk,DUAL,6-2,177,3,0.8500,643,,16,12,St. Viator,Arlington Heights,IL,Vanderbilt
Deron Fontenot,S,5-9,180,3,0.8500,643,,47,110,South Grand Prairie,Grand Prairie,TX,Oklahoma State
Devin Radford,CB,5-8,174,3,0.8500,643,,49,19,E.E. Smith,Fayetteville,NC,Virginia Tech
Donald Buckram,APB,5-9,175,3,0.8500,643,,14,110,Copperas Cove,Copperas Cove,TX,UTEP
Justin Gent,ILB,6-2,206,3,0.8500,643,,39,110,MacArthur,Irving,TX,Oklahoma State
Jamal Harvey,S,6-3,195,3,0.8500,643,,47,79,Andrew Jackson,Jacksonville,FL,Ole Miss
Micheal Herrick,PRO,6-1,175,3,0.8496,673,,25,77,Valencia,Valencia,CA,
A.J. Edds,TE,6-4,220,3,0.8489,674,,37,5,Greenwood Christian Academy,Greenwood,IN,Iowa
Ryan Donahue,K,6-3,180,3,0.8489,674,,5,14,St. Rita,Chicago,IL,Iowa
Moncell Allen,RB,5-9,215,3,0.8489,676,,50,17,St. Michael The Archangel,Baton Rouge,LA,Kentucky
JoJo Cox,RB,5-9,213,3,0.8489,676,,50,35,Twiggs County,Jeffersonville,GA,Clemson
Keith Rosenberg,WR,6-1,185,3,0.8489,676,,80,13,Bellevue,Bellevue,WA,Washington State
Hendrick Leverette,OLB,6-0,205,3,0.8481,679,,42,20,Oak Grove,Hattiesburg,MS,Auburn
Laron Moore,CB,5-9,179,3,0.8478,680,,51,17,Midwest City,Oklahoma City,OK,Texas Tech
Cody Anderson,TE,6-6,249,3,0.8478,680,,38,9,Apache Junction,Apache Junction,AZ,Arizona
Greg Banks,SDE,6-5,260,3,0.8478,680,,43,7,Montbello,Denver,CO,Michigan
Panan Tense,OG,6-4,324,3,0.8467,683,,40,15,Fenwick,Oak Park,IL,Northern Illinois
Mike Boyle,OT,6-7,255,3,0.8467,683,,45,17,Hun School,Princeton,NJ,Northwestern
Mark Synder,OT,6-7,270,3,0.8467,683,,45,18,West Monroe,West Monroe,LA,LSU
Chris Davis,OG,6-4,245,3,0.8467,683,,40,36,Jefferson,Jefferson,GA,Georgia
B.J. Beatty,WDE,6-2,201,3,0.8467,683,,22,6,Kahuku,Kahuku,HI,Colorado
Cedric Jeffries,WR,6-1,185,3,0.8467,683,,81,17,Egg Harbor Township,Egg Harbor Township,NJ,Penn State
Matt Reid,CB,6-2,170,3,0.8467,683,,52,16,Frederick Douglass,Upper Marlboro,MD,Syracuse
Bo Harris,ATH,6-2,213,3,0.8467,683,,57,36,Heritage,Conyers,GA,Auburn
Adam Weber,DUAL,6-2,200,3,0.8467,683,,17,7,Mounds View,Saint Paul,MN,Minnesota
Richard Sherman,ATH,6-3,167,3,0.8467,683,,57,78,Compton Dominguez,Compton,CA,Stanford
Dexter Davidson,PRO,6-4,211,3,0.8467,683,,26,84,Coconut Creek,Pompano Beach,FL,Pittsburgh
Rodney Gnat,WDE,6-4,224,3,0.8467,683,,22,84,Samuel W. Wolfson,Jacksonville,FL,Louisville
Alonzo McQueen,OLB,6-1,199,3,0.8467,683,,43,84,Riverside,Jacksonville,FL,South Florida
Marcus Lind,OT,6-4,275,3,0.8467,683,,45,84,St. Thomas Aquinas,Fort Lauderdale,FL,Duke
Donnell Sanders,WDE,6-3,206,3,0.8467,683,,22,36,North Clayton,Atlanta,GA,Arkansas
Reid Prince,OG,6-4,255,3,0.8467,683,,40,121,Highland Park,Dallas,TX,Baylor
Kris Means,ILB,6-0,220,3,0.8467,683,,42,8,Grand Junction,Grand Junction,CO,Iowa State
Andy Miller,OG,6-6,288,3,0.8467,683,,40,31,Trinity,Washington,PA,Ohio State
Cedric Jeffries,WR,6-1,185,3,0.8467,683,,81,17,Egg Harbor Township,Egg Harbor Township,NJ,Penn State
Keith Smith,ATH,6-3,193,3,0.8467,683,,57,121,Killeen Shoemaker,Killeen,TX,Purdue
Matt Reid,CB,6-2,170,3,0.8467,683,,52,16,Frederick Douglass,Upper Marlboro,MD,Syracuse
Seth Jensen,DT,6-3,275,3,0.8456,704,,53,9,Fort Morgan,Fort Morgan,CO,Nebraska
Shamar Graves,WR,6-3,201,3,0.8456,704,,82,19,Woodbridge,Woodbridge,NJ,Rutgers
Sam Gardner,TE,6-5,255,3,0.8456,704,,39,8,Henry Clay,Lexington,KY,Michigan State
John Tranchitella,S,6-2,200,3,0.8456,704,,50,16,Driscoll Catholic,Addison,IL,Northern Illinois
Desmond Gee,APB,5-6,153,3,0.8456,704,,15,88,Madison County,Madison,FL,Middle Tennessee
Greg Middleton,SDE,6-3,225,3,0.8456,704,,44,6,Pike,Indianapolis,IN,Indiana
Clark Harrell,PRO,6-2,189,3,0.8456,704,,27,123,Ennis,Ennis,TX,Tulsa
John Stipek,WDE,6-4,239,3,0.8456,704,,25,10,Dakota,Macomb,MI,Michigan State
Chad Cunningham,P,6-2,205,3,0.8456,704,,1,39,Dawson County,Dawsonville,GA,Tennessee
Zack Handerson,OT,6-7,264,3,0.8444,713,,48,89,Bartram Trail,Jacksonville,FL,North Carolina
Jamal Harvy,S,6-3,195,3,0.8444,713,,51,89,Andrew Jackson,Jacksonville,FL,Ole Miss
Chavez Grant,CB,5-10,170,3,0.8444,715,,53,91,Booker T. Washington,Miami,FL,Miami
Kyle Williams,ATH,5-11,180,3,0.8444,715,,60,10,Chaparral,Scottsdale,AZ,Arizona State
Todd Reesing,DUAL,6-0,180,3,0.8433,717,,18,124,Lake Travis,Austin,TX,Kansas
Adrian Johnson,DT,6-2,280,3,0.8433,717,,54,124,John Tyler,Tyler,TX,Baylor
Kenton Thomas,ATH,6-2,190,3,0.8433,717,,61,11,Greenway,Phoenix,AZ,Utah
Arvell Nelson,PRO,6-4,171,3,0.8433,717,,28,34,Glenville,Cleveland,OH,Iowa
Jeff Bereuter,OLB,6-3,202,3,0.8433,717,,45,124,MacArthur,Irving,TX,Arizona State
Jonathan Hargis,DT,6-3,299,3,0.8433,717,,54,11,Red Mountain,Mesa,AZ,Arizona State
Marlon Williams,ILB,5-11,209,3,0.8433,717,,43,124,Pflugerville,Pflugerville,TX,Texas Tech
Derron Montgomery,WR,6-1,175,3,0.8433,717,,83,124,North Garland,Garland,TX,Iowa State
Mike McNeill,TE,6-4,215,3,0.8433,717,,40,12,Kirkwood,St. Louis,MO,Nebraska
Jeff Sanders,TE,6-4,235,3,0.8433,717,,40,17,Sacred Heart Griffin,Springfield,IL,Indiana
Michael Hoomanawanui,TE,6-5,230,3,0.8433,717,,40,17,Central Catholic,Bloomington,IL,Illinois
Brandon Davis,OG,6-2,290,3,0.8433,717,,44,92,South Miami Senior,Miami,FL,Florida State
Roy Watts,OT,6-6,300,3,0.8433,717,,49,124,Worthing,Houston,TX,Texas
Andy Dalton,PRO,6-2,180,3,0.8433,717,,28,124,Katy,Katy,TX,TCU
Matt Hulbert,OT,6-7,274,3,0.8433,717,,49,3,Ankeny,Ankeny,IA,Iowa State
Jarrod Holt,OT,6-6,300,3,0.8433,717,,49,92,Clearwater,Clearwater,FL,Duke
Michael Johnson,S,5-10,203,3,0.8422,733,,52,94,Cypress Bay,Fort Lauderdale,FL,Colorado State
Greg Elleby,DT,6-4,280,3,0.8411,734,,56,20,South Columbus,Tabor City,NC,North Carolina
Phillip Strozier,CB,6-0,185,3,0.8411,734,,54,13,Rockhurst,Kansas City,MO,Kansas
Evan Bellamy,OG,6-4,315,3,0.8400,736,,45,95,Gulliver Prep,Miami,FL,Florida State
Brian Duncan,ILB,6-2,228,3,0.8400,736,,44,19,Tara,Baton Rouge,LA,Texas Tech
Jared Martin,DT,6-1,288,3,0.8400,736,,57,95,Western,Fort Lauderdale,FL,Pittsburgh
Chris Drayton,S,6-1,200,3,0.8400,736,,53,40,Lakeside,Evans,GA,Kentucky
James Jamison,CB,5-11,189,3,0.8400,736,,55,95,Bradford,Starke,FL,UCF
Robert Williams,CB,5-11,179,3,0.8400,736,,55,35,Withrow,Cincinnati,OH,West Virginia
Byron Ingram,PRO,6-5,178,3,0.8400,736,,30,40,Redan,Stone Mountain,GA,Georgia Tech
Pierre Allen,WDE,6-5,222,3,0.8400,736,,26,10,Thomas Jefferson,Denver,CO,Nebraska
J.P. Tillman,DUAL,6-3,223,3,0.8400,736,,19,131,Cy-Fair,Cypress,TX,Missouri
Jocques Crawford,RB,5-11,208,3,0.8400,736,,52,13,Cordova,Cordova,TN,Texas Tech
David Cone,PRO,6-6,201,3,0.8400,736,,30,40,Statesboro,Statesboro,GA,Michigan
J.D. Lott,TE,6-3,210,3,0.8400,736,,43,28,Briarwood Christian,Birmingham,AL,Alabama
Anthony Ferla,CB,5-10,194,3,0.8400,736,,55,20,Waldwick,Waldwick,NJ,Temple
Jose Vargas,OG,6-3,320,3,0.8400,736,,45,131,Sulphur Springs,Sulphur Springs,TX,Iowa State
Derrick Russell,WR,6-4,183,3,0.8400,736,,84,3,North Star,Lincoln,NE,Iowa State
Brian Duncan,ILB,6-2,228,3,0.8400,736,,44,19,Tara,Baton Rouge,LA,Texas Tech
Pierre Allen,WDE,6-5,222,3,0.8400,736,,26,10,Thomas Jefferson,Denver,CO,Nebraska
Jocques Crawford,RB,5-11,208,3,0.8400,736,,52,13,Cordova,Cordova,TN,Texas Tech
Ameer Salahudin,CB,5-11,180,3,0.8389,754,,58,17,T.L. Hanna,Anderson,SC,Kentucky
Devon Freeman,RB,5-10,199,3,0.8389,754,,53,99,Niceville,Niceville,FL,FIU
Corey Earls,WR,6-0,177,3,0.8378,756,,86,44,Central,Macon,GA,Georgia Tech
Alfred Rowe,S,6-0,187,3,0.8378,756,,54,79,Long Beach Poly,Long Beach,CA,USC
Stephaun Raines,WR,6-0,172,3,0.8378,756,,86,44,Dalton,Dalton,GA,Tennessee
Heath Batchelor,OT,6-7,285,3,0.8367,759,,52,30,Haleyville Sch,Haleyville,AL,South Carolina
Nate Nix,OLB,6-3,205,3,0.8367,759,,46,32,Thomas Jefferson,Clairton,PA,Pittsburgh
Jerry Brown,SDE,6-4,262,3,0.8367,759,,45,14,Vashon,St. Louis,MO,Illinois
Jan Gewont,OG,6-4,290,3,0.8367,759,,47,19,Amos Alonzo Stagg,Palos Hills,IL,Toledo
Davon Brown,APB,5-9,158,3,0.8367,759,,16,80,Torrance South,Torrance,CA,San Diego State
Keith Williams,OT,6-5,310,3,0.8367,759,,52,14,McCluer North,Florissant,MO,Nebraska
Tommy Becker,ILB,6-2,230,3,0.8367,759,,45,8,Wayzata,Minneapolis,MN,Minnesota
Tertavian Ingram,WR,6-1,175,3,0.8367,759,,88,100,Jefferson,Tampa,FL,Kansas
Bailey Johnson,DT,6-3,237,3,0.8367,759,,58,19,Homewood-Flossmoor,Flossmoor,IL,Iowa State
Lucas Caparelli,RB,5-11,190,3,0.8367,759,,54,18,Robinson Secondary,Fairfax,VA,Wake Forest
Colin Jones,S,5-11,187,3,0.8367,759,,55,133,Bridgeport,Bridgeport,TX,TCU
McKay Jacobson,WR,6-0,183,3,0.8367,759,,88,133,Southlake Carroll,Southlake,TX,BYU
Jamal Greene,SDE,6-4,255,3,0.8367,759,,45,2,Washington,Kansas City,KS,Kansas
Brandon James,ATH,5-7,167,3,0.8367,759,,62,100,St. Augustine,St. Augustine,FL,Florida
Chimdi Chekwa,CB,6-0,190,3,0.8367,759,,59,100,East Ridge,Clermont,FL,Ohio State
Russell Nenon,OG,6-4,278,3,0.8356,774,,48,14,Memphis University School,Memphis,TN,Wake Forest
Armand Robinson,S,6-1,190,3,0.8356,774,,56,36,Reynoldsburg,Reynoldsburg,OH,Miami (OH)
Alex Kube,S,6-0,190,3,0.8356,774,,56,21,Cary-Grove Community,Cary,IL,Northern Illinois
Dewayne Baziel,WDE,6-3,233,3,0.8356,777,,29,135,Galveston Ball,Galveston,TX,Texas Tech
Amadeus Waters,RB,5-10,209,3,0.8344,778,,55,136,Buda Hays,Buda,TX,New Mexico
Rashad Carmichael,CB,5-10,175,3,0.8344,778,,60,17,Gwynn Park,Brandywine,MD,Virginia Tech
Pierre Fleurinor,OLB,6-0,210,3,0.8344,780,,47,137,Wharton,Wharton,TX,Texas A&M
Cruz Barrette,OG,6-4,314,3,0.8341,781,,49,103,Mainland,Daytona Beach,FL,Nebraska
Bo Thran,OT,6-5,270,3,0.8333,782,,54,5,Sam Barlow,Gresham,OR,Oregon
Logan Creel,OT,6-5,280,3,0.8333,782,,54,46,Grayson,Loganville,GA,UAB
Freddie Barnett,DT,6-1,300,3,0.8333,782,,59,138,Athens,Athens,TX,Arkansas
Ashton Cobb,S,6-0,195,3,0.8333,782,,58,33,Monaca,Monaca,PA,Kentucky
Josh Neubert,SDE,6-3,240,3,0.8333,782,,47,33,North Penn,Lansdale,PA,Boston College
Perry Dorrestein,OT,6-6,283,3,0.8333,782,,54,22,Plainfield Central,Plainfield,IL,Michigan
Adam Smotherman,OG,6-4,262,3,0.8333,782,,50,15,Smyrna,Smyrna,TN,Vanderbilt
Nathan Costa,DUAL,6-0,191,3,0.8333,782,,20,81,Hilmar,Hilmar,CA,Oregon
