Player,Position,Height,Weight,Stars,Rating,CompositeRank,247Rank,PositionRank,StateRank,HighSchool,City,State,CommittedTo
Quan Weeks,S,6-0,180,2,0.7667,NA,,200,38,Gaffney,Gaffney,SC,
Elijah Bell,WR,6-1,190,2,0.7667,NA,,340,128,Buchtel,Akron,OH,
Josh Savage,WR,6-1,190,2,0.7667,NA,,340,244,Damien,La Verne,CA,
Joe Ostman,ILB,6-2,220,2,0.7667,NA,,119,59,Lasalle,Saint Ignace,MI,Central Michigan
Jack Wangler,WR,6-2,195,2,0.7667,NA,,340,59,De La Salle Collegiate,Royal Oak,MI,Michigan
Stephen Johnson,DUAL,6-3,175,2,0.7667,NA,,63,244,Los Osos,Rancho Cucamonga,CA,Grambling State
Jonathan Lyles,CB,5-11,165,2,0.7667,NA,,203,244,Damien,La Verne,CA,
Adrian Palmore,TE,6-3,217,2,0.7667,NA,,115,371,Lakewood,St. Petersburg,FL,
Logan McNeil,OG,6-3,305,2,0.7667,NA,,159,371,Lakewood,St. Petersburg,FL,
William Houston,RB,6-0,230,2,0.7667,NA,,161,128,Dublin Scioto,Dublin,OH,Ohio State
Jordan Culver,SDE,6-3,230,2,0.7667,NA,,115,59,South Lake,Saint Clair Shores,MI,
Money Peterson,ILB,6-0,215,2,0.7667,NA,,119,386,Wilmer-Hutchins,Dallas,TX,
Blake Norwood,S,6-1,195,2,0.7667,NA,,200,371,Pensacola,Pensacola,FL,East Carolina
Anthony Juarez,OT,6-5,310,2,0.7667,NA,,179,244,Corona Centennial,Corona,CA,San Diego State
River Bryant,ATH,6-3,225,2,0.7667,NA,,185,203,Jackson County,Jefferson,GA,
Jomel Ribalta,OG,6-3,330,2,0.7667,NA,,159,371,Hialeah,Hialeah,FL,
Ka'wan Pete,CB,5-9.5,160,2,0.7667,NA,,203,371,American Heritage Boca/Delray,Delray Beach,FL,
Troy Cook,PRO,6-2,195,2,0.7667,NA,,113,371,Miami Palmetto,Miami,FL,
Alex Kline,RB,5-10,205,2,0.7667,NA,,161,244,Richard Gahr,Cerritos,CA,
Marshaun Daniel,OLB,5-11,205,2,0.7667,NA,,206,244,Tustin,Tustin,CA,
Brandon Acker,WR,6-2,180,2,0.7667,NA,,340,44,Hattiesburg,Hattiesburg,MS,
Tyrail Hawkins,ATH,5-11,180,2,0.7667,NA,,185,371,Hernando,Brooksville,FL,Georgia Southern
Robert Torrence,WR,6-0,185,2,0.7667,NA,,340,371,Coral Gables,Miami,FL,
Jason Nix,ATH,6-3,225,2,0.7667,NA,,185,32,Rockhurst,Kansas City,MO,Army
Will Geary,SDE,6-2,285,2,0.7667,NA,,115,10,Topeka,Topeka,KS,
Malik Smith,OLB,6-1,230,2,0.7667,NA,,206,371,Cypress Creek Senior,Orlando,FL,
Emanuel Byrd,ATH,6-3,205,2,0.7667,NA,,185,203,Albany,Albany,GA,
Gary Brown,WR,6-0,190,2,0.7667,NA,,340,128,Westerville South,Westerville,OH,
Demetrius Odom,RB,6-0,195,2,0.7667,NA,,161,38,Bamberg-Ehrhardt,Bamberg,SC,
William Butler,RB,6-0,205,2,0.7667,NA,,161,386,Aransas Pass,Aransas Pass,TX,
Craig Mackey,CB,5-11,175,2,0.7667,NA,,203,371,Rickards,Tallahassee,FL,Southeast Missouri State
Christian Jones,DUAL,6-3.5,218,2,0.7667,NA,,63,386,East Central,San Antonio,TX,
Luis Domingues,TE,6-5,255,2,0.7667,NA,,115,371,Champagnat Catholic - Miami,Miami,FL,
Darryl Richards,WR,6-3,175,2,0.7667,NA,,340,128,Kenston,Chagrin Falls,OH,
Marshall Howell,WR,6-0,185,2,0.7667,NA,,340,128,Benedictine,Cleveland,OH,
Justin Porter,S,5-10,175,2,0.7667,NA,,200,371,Chaminade-Madonna,Hollywood,FL,
Randy Gober,RB,5-9,188,2,0.7667,NA,,161,386,Waco La Vega,Waco,TX,
Justin Watson,CB,5-10,174,2,0.7667,NA,,203,12,Friendship Academy,Washington,DC,
Carson O'Connell,OC,6-3,310,2,0.7667,NA,,39,244,Pleasant Valley,Chico,CA,
Davis Beard,OG,6-4,267,2,0.7667,NA,,159,386,Seven Lakes,Katy,TX,Air Force
Jamison Whiting,WR,6-3,170,2,0.7667,NA,,340,7,Washburn,Minneapolis,MN,Northern Iowa
Micah Johnson,WR,6-0,185,2,0.7667,NA,,340,65,Unity,Tolono,IL,
Direll Clark,RB,6-1,210,2,0.7667,NA,,161,65,Lakes Community,Lake Villa,IL,
Dominick Hamilton,OG,6-3,310,2,0.7667,NA,,159,59,Cass Technical,Detroit,MI,
Malysha Flanders,WR,6-3,195,2,0.7667,NA,,340,65,Glenbard East,Lombard,IL,
Coleman Shelton,OT,6-4,280,2,0.7667,NA,,179,244,Loyola,Los Angeles,CA,Washington
RaSean Jones,WR,6-0,180,2,0.7667,NA,,340,244,Central East,Fresno,CA,
Derrick Stom,OG,6-2,275,2,0.7667,NA,,159,244,Las Lomas,Walnut Creek,CA,
Eric Moate,RB,5-10,170,2,0.7667,NA,,161,371,Spoto,Riverview,FL,
Cody Verhulst,TE,6-7,225,2,0.7667,NA,,115,386,Plano East,Plano,TX,Air Force
Jalen Walker,WR,6-1,190,2,0.7667,NA,,340,244,Christian Brothers,Sacramento,CA,
Khoury Crenshaw,ATH,5-10,170,2,0.7667,NA,,185,128,Solon,Solon,OH,
D'Andre Fuller,WR,5-10.5,162,2,0.7667,NA,,340,386,Mansfield Timberview,Arlington,TX,
Bama Powell,OG,6-3,305,2,0.7667,NA,,159,39,Warren Central,Noblesville,IN,
Jon London,ILB,5-11,235,2,0.7667,NA,,119,386,Manvel,Houston,TX,
Jelifer Alphonse,CB,5-10,165,2,0.7667,NA,,203,371,Hialeah,Miami,FL,
Terrien Steele,DT,6-2,275,2,0.7667,NA,,146,104,Pickens County,Reform,AL,
Asan Neil-Evergin,APB,5-8,170,2,0.7667,NA,,67,27,Timberline,Lacey,WA,Eastern Washington
Rashad Mathis,S,6-2,185,2,0.7667,NA,,200,203,Valwood School,Valdosta,GA,
Christopher Palmer,DT,6-3,265,2,0.7667,NA,,146,203,Collins Hill,Suwanee,GA,Navy
Andy Kwon,OC,6-3,265,2,0.7667,NA,,39,203,North Gwinnett,Suwanee,GA,Georgia Southern
JaBrian Blackwell,WR,5-7,145,2,0.7667,NA,,340,244,Crespi,Encino,CA,
Michael Wamer,S,6-2,200,2,0.7667,NA,,200,38,Woodland,Dorchester,SC,South Carolina State
Austin Turner,OC,6-3,290,2,0.7667,NA,,39,38,Lexington,Lexington,SC,
Akeem Roller,OG,6-3,270,2,0.7667,NA,,159,7,Cretin Derham Hall,Saint Paul,MN,
De'Mario Evans,CB,5-11,162,2,0.7667,NA,,203,38,Ridge View,Columbia,SC,
Trey Burks,RB,5-8,183,2,0.7667,NA,,161,70,Tullahoma,Tullahoma,TN,Tennessee Tech
Rodney Johnson,S,6-1,175,2,0.7667,NA,,200,62,Booker T. Washington,Norfolk,VA,
Hagen Hutchinson,ATH,6-2,185,2,0.7667,NA,,185,386,Stamford,Stamford,TX,
Jarkeith Ruffin,ILB,6-2,235,2,0.7667,NA,,119,44,West Lauderdale,Collinsville,MS,
Ryan Wolpin,APB,5-9,175,2,0.7667,NA,,67,244,Santa Margarita Catholic,Rancho Santa Margarita,CA,Northern Colorado
Caleb Holland,OC,6-2,260,2,0.7667,NA,,39,28,Carl Albert,Oklahoma City,OK,
Trae McKenzie,TE,6-2,225,2,0.7667,NA,,115,44,Wilkinson County,Woodville,MS,Jackson State
Brian Charles,WR,5-11,181,2,0.7667,NA,,340,54,DeMatha Catholic,Hyattsville,MD,
Oshay Carter,PRO,6-3,230,2,0.7667,NA,,113,371,Trinity Christian Academy,Jacksonville,FL,Tennessee State
Mike Ralston,TE,6-5,245,2,0.7667,NA,,115,18,Sheldon,Eugene,OR,Montana
Jerrol Mobley,DT,6-2,318,2,0.7667,NA,,146,371,Hialeah,Hialeah,FL,
Alex Norton,OG,6-2,290,2,0.7667,NA,,159,76,Richmond,Rockingham,NC,Air Force
Nic Mcbride,OLB,6-2,210,2,0.7667,NA,,206,203,Vidalia,Vidalia,GA,Furman
Devon Sanders,RB,5-9,180,2,0.7667,NA,,161,65,Robeson,Chicago,IL,Western Illinois
Darien Williston,SDE,6-4,240,2,0.7667,NA,,115,371,South Sumter,Bushnell,FL,
Jeremiah Hamlin,RB,5-10,221,2,0.7667,NA,,161,371,University Christian,Jacksonville,FL,Richmond
Levar Robinson,ATH,6-0,180,2,0.7667,NA,,185,371,Evans,Orlando,FL,
Tim Miller,WR,6-0,180,2,0.7667,NA,,340,371,Edgewater,Orlando,FL,
Justin North,OLB,6-2,225,2,0.7667,NA,,206,371,Freedom,Orlando,FL,Tennessee State
Earl Calloway,WR,6-1,185,2,0.7667,NA,,340,371,Amos P. Godby,Tallahassee,FL,Jacksonville State
Travis Romero,OG,6-3,315,2,0.7667,NA,,159,386,Manvel,Manvel,TX,
De'Quann Ruffin,WR,6-2,185,2,0.7667,NA,,340,386,Humble Summer Creek,Humble,TX,Stephen F. Austin
Myles Gaines,WR,5-10,170,2,0.7667,NA,,340,371,Tallahassee Lincoln,Tallahassee,FL,Yale
Joe Kupcikevicius,OG,6-4,270,2,0.7667,NA,,159,65,H.L. Richards,Oak Lawn,IL,
Jamal Chevis,WR,5-7,160,2,0.7667,NA,,340,114,Beau Chene,Arnaudville,LA,
Brogan Barry,WR,6-3,200,2,0.7667,NA,,340,10,Hayden,Topeka,KS,
Damitri Morris,WR,6-1,180,2,0.7667,NA,,340,386,St. Pius X,Houston,TX,
Jacob Onyechi,S,6-2,190,2,0.7667,NA,,200,386,Fort Bend Kempner,Sugar Land,TX,
Jammerio Gross,WDE,6-2.5,220,2,0.7667,NA,,122,114,Evangel Christian Academy,Shreveport,LA,
Tevin Jones,SDE,6-4,270,2,0.7667,NA,,115,203,Luella,Locust Grove,GA,Georgia State
Antwan Billings,OT,6-4,275,2,0.7667,NA,,179,59,Muskegon,Muskegon,MI,
Emanuel Dayries,WDE,6-3,230,2,0.7667,NA,,122,114,O. Perry Walker,New Orleans,LA,Southeastern Louisiana
Calvin Chandler,OLB,6-2,210,2,0.7667,NA,,206,27,Bellarmine Prep,Tacoma,WA,Yale
Chris Martin,WR,6-1,175,2,0.7667,NA,,340,244,Otay Ranch,Chula Vista,CA,
Noah Scarver,TE,6-5,230,2,0.7667,NA,,115,7,Washburn,Minneapolis,MN,Montana
Kahlil Webster,WR,6-3,190,2,0.7667,NA,,340,371,Miramar,Hollywood,FL,
Roderick Stephens,DT,6-2,290,2,0.7667,NA,,146,371,Hialeah,Miami,FL,
Griffith Gates,ILB,6-3,220,2,0.7667,NA,,119,244,Foothill,Pleasanton,CA,Pennsylvania
Daren Echeveria,OG,6-4,260,2,0.7667,NA,,159,244,Antelope View Charter,Antelope,CA,Air Force
Lorenzo Fertitta,ATH,5-9,168,2,0.7667,NA,,185,16,Bishop Gorman,Las Vegas,NV,Villanova
Kendall Calhoun,OT,6-7,257,2,0.7667,NA,,179,14,Paducah Tilghman,Paducah,KY,
Will Allen,OT,6-6,275,2,0.7667,NA,,179,371,Frank W. Springstead,Spring Hill,FL,
Shaq Vereen,ATH,6-0,180,2,0.7667,NA,,185,203,Parkview,Lilburn,GA,Air Force
Adekunle Olusanya,S,5-10,200,2,0.7667,NA,,200,371,Sickles,Tampa,FL,Furman
D.J. Jones,DT,6-1,300,2,0.7667,NA,,146,38,Wren,Piedmont,SC,
Jackson Wilson,OG,6-3,275,2,0.7667,NA,,159,7,John Marshall Senior,Rochester,MN,Air Force
Ethan Brown,TE,6-4,225,2,0.7667,NA,,115,128,Harvest Prep,Columbus,OH,Air Force
Kyler Neal,S,5-11,199,2,0.7667,NA,,200,203,East Paulding,Dallas,GA,Georgia State
Miles Bergner,K,6-1,200,2,0.7667,NA,,20,22,Longmont,Longmont,CO,South Dakota
Jake Riley,RB,6-3,200,2,0.7667,NA,,161,128,Minerva,Minerva,OH,Air Force
Dakota Diessner,RB,5-10,180,2,0.7667,NA,,161,28,Durant,Durant,OK,Air Force
Luke Fetla,SDE,6-1,230,2,0.7667,NA,,115,76,Pinecrest,Southern Pines,NC,Army
Egbezien Obiomon,RB,5-11,194,2,0.7667,NA,,161,386,Cy Woods,Cypress,TX,
Ben Waterhouse,ILB,6-2,235,2,0.7667,NA,,119,9,Tafuna,Pago Pago,AS,
Eric Blackmon,OLB,6-1,200,2,0.7667,NA,,206,371,Bishop Kenny,Jacksonville,FL,
Gerrett Pougnet,PRO,6-3,190,2,0.7667,NA,,113,59,Flint Powers Catholic,Flint,MI,Southern Illinois
Christopher Gonzalez,DT,6-4,250,2,0.7667,NA,,146,244,Salesian,Los Angeles,CA,
Mike Kelly,ILB,6-1,215,2,0.7667,NA,,119,128,Lakota West,West Chester,OH,
Jordin Hamilton,WR,5-10,155,2,0.7667,NA,,340,40,Chaparral,Paradise Valley,AZ,UMass
Davis Moore,OT,6-5,290,2,0.7667,NA,,179,203,Loganville,Loganville,GA,Georgia State
Austin Boice,OT,6-7,300,2,0.7667,NA,,179,32,Lamar,Lamar,MO,Arkansas
Joel Foy,ILB,6-2,225,2,0.7667,NA,,119,244,Servite,Anaheim,CA,Air Force
Charles Harris,WDE,6-4,220,2,0.7667,NA,,122,32,Lincoln College Prep,Kansas City,MO,Missouri
Taywan Taylor,WR,6-1,185,2,0.7667,NA,,340,14,Pleasure Ridge Park,Louisville,KY,Western Kentucky
Dax Raymond,TE,6-5,210,2,0.7667,NA,,115,36,Timpview,Provo,UT,Utah State
John Thompson,WR,5-9,185,2,0.7667,NA,,340,27,Bethel,Spanaway,WA,Washington State
Daniel Zeigler,OT,6-5,260,2,0.7667,NA,,179,203,South Gwinnett,Snellville,GA,Georgia State
Sebastian Willer,TE,6-5,255,2,0.7667,NA,,115,203,Calhoun,Calhoun,GA,Georgia State
Trey Payne,ILB,6-0,235,2,0.7667,NA,,119,203,Northside,Warner Robins,GA,Georgia State
Robert Davis,WR,6-3,190,2,0.7667,NA,,340,203,Northside,Warner Robins,GA,Georgia State
Bryce Fitzner,TE,6-7,245,2,0.7667,NA,,115,244,Francis Parker School,San Diego,CA,Kansas State
Chad Fahning,OT,-,-,2,0.7667,NA,,179,7,DeLaSalle,Saint Paul,MN,Minnesota
Matt Leidner,OC,-,-,2,0.7667,NA,,39,7,Lakeville South,Lakeville,MN,Minnesota
Jeffery Borchardt,WR,-,-,2,0.7667,NA,,340,7,Wayzata,Minneapolis,MN,Minnesota
Conor Rhoda,PRO,-,-,2,0.7667,NA,,113,7,Cretin Derham Hall,Saint Paul,MN,Minnesota
Adam Friederichsen,DUAL,6-0,195,2,0.7667,NA,,63,244,Rancho Cucamonga,Rancho Cucamonga,CA,Arizona
Kerollin Francois,CB,5-9,180,2,0.7667,NA,,203,371,Forest Hill Community,West Palm Beach,FL,Florida
Jareid Combs,WDE,6-4,248,2,0.7667,NA,,122,7,DeLaSalle,Minneapolis,MN,
Keith Kirkwood,WR,6-3,210,2,0.7667,NA,,340,59,Neptune,Neptune,NJ,Hawaii
Aidan McNamara,OG,6-4,315,2,0.7667,NA,,159,18,Madison West,Madison,WI,Wisconsin
Jake_ Matthews_,OLB,6-3,221,2,0.7667,NA,,206,40,Ironwood Ridge,Tucson,AZ,Arizona
Jake Hubenak,PRO,6-3,195,2,0.7667,NA,,113,386,Georgetown,Georgetown,TX,Oklahoma State
Austin Chipoletti,DUAL,5-11,180,2,0.7667,NA,,63,371,Oakleaf,Orange Park,FL,Weber State
L.A. Ramsby,RB,5-10,190,2,0.7667,NA,,161,128,Colerain,Cincinnati,OH,Georgia Southern
Pita Taumoepenu,OLB,6-1,210,2,0.7667,NA,,206,36,Timpview,Provo,UT,Utah
Rasheed Davis,ATH,5-5,140,2,0.7667,NA,,197,118,Edna Karr,New Orleans,LA,
Patrick Healy,ILB,6-1,210,2,0.7659,NA,,136,23,J.K. Mullen,Denver,CO,Air Force
Draco Smith,CB,5-9,190,2,0.7656,NA,,216,77,Mount Carmel,Chicago,IL,Northern Illinois
Michael Egwuagu,OLB,6-1,195,2,0.7652,NA,,219,416,Pflugerville Connally,Austin,TX,UTSA
Kevin Sundberg,OG,6-3,280,2,0.7652,NA,,176,271,Fowler,Fowler,CA,Nevada
Eric Thomas,ILB,5-9,215,2,0.7652,NA,,137,119,John Curtis,New Orleans,LA,Tulane
Harrison Sorge,OG,6-4,290,2,0.7652,NA,,176,416,Wichita Falls Rider,Wichita Falls,TX,North Texas
Zach Collins,OG,6-4,285,2,0.7652,NA,,176,71,Harding Academy of Memphis,Memphis,TN,Memphis
Brandon Hudson,ILB,6-1,210,2,0.7652,NA,,137,81,Chambers,Charlotte,NC,Navy
Kyle McKinney,OG,6-3,285,2,0.7652,NA,,176,416,Boerne Champion,Boerne,TX,UTSA
Zach Webb,DT,6-2,280,2,0.7652,NA,,157,31,Metro Christian Academy,Tulsa,OK,Tulsa
Billy East,WR,5-10,185,2,0.7652,NA,,383,271,Buchanan,Clovis,CA,Army
Ty Carter,LS,6-3,260,2,0.7652,NA,,5,416,Mayde Creek,Houston,TX,Rice
B.J. Ross,CB,5-9,180,2,0.7650,NA,,217,411,Palm Bay Senior,Melbourne,FL,Memphis
Wylie Reinhardt,OG,6-4,265,2,0.7647,NA,,180,420,Saginaw,Fort Worth,TX,North Texas
Jonathan Boring,OT,6-4,270,2,0.7644,NA,,196,47,Lexington,Lexington,SC,Troy
Andre Simpson,RB,6-0,190,2,0.7644,NA,,182,412,Leto,Tampa,FL,
Marcos Curry,ILB,5-11,215,2,0.7644,NA,,139,421,Stony Point,Round Rock,TX,UTSA
Ryan Hunter,OG,6-4,336,2,0.7644,NA,,181,26,Canisius,Buffalo,NY,Bowling Green
Lenard Harden,OLB,5-10,190,2,0.7644,NA,,220,72,Ridgeway,Memphis,TN,Memphis
Juwan Gardner,S,6-1,190,2,0.7644,NA,,215,20,DuPont Manual,Louisville,KY,Western Kentucky
Brendan Turelli,LS,6-2,240,2,0.7644,NA,,6,43,Arcadia,Phoenix,AZ,Wyoming
Caden Andersen,WDE,6-3,245,2,0.7644,NA,,129,38,Logan,Logan,UT,Utah State
Patrick Winfield,OT,6-5,280,2,0.7644,NA,,196,421,Clear Springs,League City,TX,Memphis
Tanner Gentry,S,6-1,180,2,0.7639,NA,,216,24,Grandview,Aurora,CO,Wyoming
Ralph Smith,CB,5-9,170,2,0.7633,NA,,218,142,Avon,Avon,OH,Ball State
Tyshaun Clemmons,WR,6-1,190,2,0.7633,NA,,384,223,Gordon Central,Calhoun,GA,Georgia State
Caleb Hayman,WR,6-2,200,2,0.7633,NA,,384,223,Gainesville,Gainesville,GA,South Alabama
Zach Yousey,WR,6-2,190,2,0.7633,NA,,384,142,Harvest Prep,Columbus,OH,Toledo
Jake Lloyd,PRO,6-1,180,2,0.7633,NA,,123,39,Timpview,Provo,UT,
Ardis Perez,S,5-10,195,2,0.7633,NA,,217,273,Junipero Serra,Gardena,CA,
Logan Larson,TE,6-4,255,2,0.7633,NA,,127,78,Pleasant Plains,Pleasant Plains,IL,Bowling Green
Ryan Carter,CB,5-10,175,2,0.7633,NA,,218,223,Grayson,Loganville,GA,Clemson
Trae Collins,CB,5-10,175,2,0.7633,NA,,218,49,New Hope,Columbus,MS,Southern Miss
Jameel Spencer,ILB,6-0,210,2,0.7633,NA,,140,223,Woodward Academy,Atlanta,GA,Georgia State
Travis Marshall,DUAL,6-3,200,2,0.7633,NA,,70,223,Chattahoochee,Alpharetta,GA,Navy
Quentin Poling,OLB,6-1,215,2,0.7633,NA,,221,142,Elida,Lima,OH,Ohio
Jake Boynton,OT,6-7,270,2,0.7633,NA,,198,223,Walton,Marietta,GA,
Dalton Ownby,OG,6-4,295,2,0.7633,NA,,182,73,Alcoa,Alcoa,TN,Middle Tennessee
Quinterris Toppings,ATH,6-0,170,2,0.7633,NA,,198,105,Blount,Eight Mile,AL,
Nathan Madsen,SDE,6-4,260,2,0.7633,NA,,124,273,Eureka,Eureka,CA,Fresno State
Drake Miller,OLB,6-2,210,2,0.7633,NA,,221,39,Bingham,South Jordan,UT,Hawaii
Duncan Morfitt,OLB,6-1,215,2,0.7633,NA,,221,44,Notre Dame Preparatory,Scottsdale,AZ,Yale
Josh Scow,OT,6-5,265,2,0.7633,NA,,198,44,Desert Ridge,Mesa,AZ,
Javian Ramson,WR,6-1,210,2,0.7633,NA,,384,105,Muscle Shoals,Muscle Shoals,AL,Samford
Justin Chavez,S,5-11,185,2,0.7633,NA,,217,423,MacArthur,Irving,TX,UTSA
Bishop Gethers,ILB,6-2,220,2,0.7633,NA,,140,73,Allderdice,Pittsburgh,PA,
Jadon Boatright,CB,5-10,180,2,0.7633,NA,,218,423,Liberty Hill,Liberty Hill,TX,New Mexico
Rashaan Falemalu,ILB,6-2,210,2,0.7633,NA,,140,17,Kahuku,Kahuku,HI,Hawaii
Jesse Montgomery,CB,6-2,175,2,0.7633,NA,,218,423,Dallas Madison,Dallas,TX,SMU
Dameon Gamblin,WR,5-10,170,2,0.7633,NA,,384,423,Mesquite,Mesquite,TX,New Mexico
James Cruise,OT,6-5,275,2,0.7633,NA,,198,413,Palm Beach Gardens,Palm Beach Gardens,FL,FIU
Juan Perez,OC,6-3,275,2,0.7633,NA,,44,423,Birdville,North Richland Hills,TX,UTSA
Chase Dahlquist,S,6-0.5,190,2,0.7633,NA,,217,32,Tulsa Union,Tulsa,OK,UTSA
Isaiah Saunders,RB,5-10,205,2,0.7633,NA,,183,273,Elk Grove,Elk Grove,CA,Idaho
Malik Moseley,RB,5-11,195,2,0.7633,NA,,183,82,Southern Guilford,Greensboro,NC,Old Dominion
Damon Washington,ATH,5-10,178,2,0.7633,NA,,198,142,Kirtland,Willoughby,OH,Miami (OH)
Reed Darragh,OG,6-4,270,2,0.7633,NA,,182,423,Buda Hays,Buda,TX,UTSA
Jason Rae,OC,6-0,300,2,0.7619,NA,,45,414,Cypress Bay,Fort Lauderdale,FL,
Winston Chastang,WDE,6-3,227,2,0.7619,NA,,130,414,West Orange,Winter Garden,FL,Navy
Draven Taylor,OG,6-2,275,2,0.7619,NA,,184,429,Adamson,Dallas,TX,New Mexico
Kyle Saxelid,OT,6-6,245,2,0.7619,NA,,201,276,Cosumnes Oaks,Elk Grove,CA,UNLV
Anthony Price,K,5-9,175,2,0.7619,NA,,21,229,Walton,Marietta,GA,Rice
Joe Occhipinti,K,6-2,190,2,0.7617,NA,,22,74,Hillsboro,Nashville,TN,Western Kentucky
Scott Sypniewski,LS,6-1,230,2,0.7611,NA,,7,79,Ottawa Township,Ottawa,IL,Michigan
Chris Callahan,K,5-10,185,2,0.7611,NA,,23,430,Houston Second Baptist,Houston,TX,Baylor
Trent Waters,ATH,6-1,232,2,0.7606,NA,,200,75,Bearden,Knoxville,TN,Arkansas State
Jordan Reyes,OT,6-6,300,2,0.7606,NA,,202,416,Dr. Michael M. Krop,Miami,FL,
Victor Tamba,OG,6-5,315,2,0.7600,NA,,185,57,Northwestern,Hyattsville,MD,
Madison O'Connor,OT,6-6,330,2,0.7600,NA,,203,74,Pottsgrove,Pottstown,PA,Gardner-Webb
Andrew Terlingo,OT,6-5,270,2,0.7600,NA,,203,74,Southern Lehigh,Center Valley,PA,Penn State
Sam Gibson,OG,6-4,275,2,0.7600,NA,,185,12,Cushing Academy,Ashburnham,MA,
Winston Craig,DT,6-3,262,2,0.7600,NA,,158,83,Ragsdale,Jamestown,NC,Richmond
Tyrone Thompson,S,6-1,183,2,0.7600,NA,,220,62,Eastern Regional,Voorhees,NJ,
Bruce Thomas,OLB,5-10,190,2,0.7600,NA,,224,417,Atlantic,Delray Beach,FL,
William Moses,DT,6-0,240,2,0.7600,NA,,158,120,Terrebonne,Houma,LA,
Gary Johnson,OLB,6-2,220,2,0.7600,NA,,224,120,Destrehan,Destrehan,LA,
Chris Sanders-McCollum,WR,6-5,190,2,0.7600,NA,,389,230,Creekside,Fairburn,GA,
Aaron Sowell,OG,6-2,276,2,0.7600,NA,,185,431,Katy,Katy,TX,
Anthony Lee,DT,6-1,305,2,0.7600,NA,,158,431,Fort Bend Marshall,Missouri City,TX,UTSA
Dillon Christopher,K,6-2,175,2,0.7600,NA,,24,63,Menchville,Newport News,VA,VMI
Sterling Alexander,ILB,5-11,230,2,0.7600,NA,,143,230,Collins Hill,Suwanee,GA,
Bill-Bijon Parker,WR,6-0,170,2,0.7600,NA,,389,277,Fairfax Senior,Los Angeles,CA,New Mexico
Chazmon Chapman,OG,6-3,275,2,0.7600,NA,,185,230,Arabia Mountain,Lithonia,GA,
Terrence Summers,DT,6-2,268,2,0.7600,NA,,158,76,Springfield,Springfield,TN,
Jake Clise,PRO,6-2,200,2,0.7600,NA,,124,57,Loyola Blakefield,Towson,MD,
Jarrell Adams,WR,6-2,175,2,0.7600,NA,,389,76,Hendersonville,Hendersonville,TN,
Treydonte Hill,APB,5-9,165,2,0.7600,NA,,72,76,Cane Ridge,Antioch,TN,
Marcus Cook,OC,6-1,279,2,0.7600,NA,,46,107,Vigor,Mobile,AL,
Kyle Wilson,WR,6-1.75,176,2,0.7600,NA,,389,230,Sandy Creek,Alpharetta,GA,
Titus Carr,DT,6-0,300,2,0.7600,NA,,158,120,Edna Karr,New Orleans,LA,
Tevis Flowers,CB,6-1,175,2,0.7600,NA,,223,50,South Panola,Batesville,MS,
LaGerald Malone,WR,5-7,160,2,0.7600,NA,,389,107,Gadsden City,Gadsden,AL,
Chris O'Risky,LS,6-0,220,2,0.7600,NA,,8,43,North Posey Sr Sch,Poseyville,IN,Eastern Michigan
Tyler Vaughn,DT,6-0,270,2,0.7600,NA,,158,230,Union Grove,McDonough,GA,
Jatrae Madison,CB,5-9,160,2,0.7600,NA,,223,230,Fayette County,Fayetteville,GA,
Austin Blevins,S,5-11,190,2,0.7600,NA,,220,107,North Jackson,Stevenson,AL,
DaRon Clark,S,6-2,175,2,0.7600,NA,,220,74,Perry Traditional Academy,Pittsburgh,PA,
Andre Martin,RB,5-10,218,2,0.7600,NA,,185,74,Gateway,Monroeville,PA,
Ronnie Manning,S,5-10,180,2,0.7600,NA,,220,277,Edison,Fresno,CA,
Chris Lee,WR,6-1,195,2,0.7600,NA,,389,76,Wilson Central,Lebanon,TN,Harvard
Davonte White,CB,6-0,180,2,0.7594,NA,,225,418,Lehigh Senior,Lehigh Acres,FL,
Jhory Jones,OT,6-6,285,2,0.7594,NA,,205,418,Orange Park,Orange Park,FL,
Matt Breida,RB,5-9,150,2,0.7593,NA,,186,420,Nature Coast Tech,Brooksville,FL,Georgia Southern
Joseph Figueroa,S,5-11,185,2,0.7593,NA,,224,420,Fort Pierce Central,Fort Pierce,FL,Colgate
Tearris Wallace,RB,5-9,207,2,0.7593,NA,,186,16,Bentonville,Bentonville,AR,Memphis
Parker Adamson,PRO,6-4,205,2,0.7593,NA,,125,51,Oxford,Oxford,MS,Southern Miss
Aaron Plantt,OLB,6-1,202,2,0.7593,NA,,226,420,Hallandale,Hallandale,FL,Marshall
Dawson Bassett,OLB,6-4,215,2,0.7593,NA,,226,33,Tuttle,Tuttle,OK,Oklahoma State
Trey Martin,OG,6-2,270,2,0.7585,NA,,189,17,Lake Hamilton,Pearcy,AR,Louisiana-Monroe
Devlin Brennan,DT,6-4,265,2,0.7585,NA,,164,27,Our Lady of Lourdes,Poughkeepsie,NY,Bucknell
Joe Davidson,P,6-7,190,2,0.7585,NA,,9,146,Findlay,Findlay,OH,Bowling Green
Derek Elmendorff,OG,6-4,285,2,0.7585,NA,,189,433,El Paso Franklin,El Paso,TX,UTEP
Mark Johnson,CB,6-2,180,2,0.7585,NA,,226,17,Prescott,Prescott,AR,Arkansas State
Ryan Anaya,ILB,6-3,245,2,0.7585,NA,,144,1,Natrona County,Casper,WY,Wyoming
